Gene_ID/FPKM	Intact	bridge	distal
Socs2	3.0720325	15.4587	12.47755
Socs3	128.213325	53.3147	30.146475
Socs4	2.54081075	6.66757	1.9555345
Socs5	6.8142675	8.9941775	13.289375
Socs6	5.8135925	6.40620025	9.35538
Socs7	2.3141375	0.783029795	1.28403975
Sod1	147.195	226.748	207.6855
Sod2	25.53525	33.571325	13.4842825
Sod3	98.609625	29.635375	70.999675
Soga1	2.2685425	2.5586455	2.16523925
Soga3	0.97495475	0.099043	1.44604975
Sohlh1	0	0	0
Sohlh2	0	0	0
Son	40.88555	14.804225	29.040525
Sorbs1	93.314725	42.152375	31.650675
Sorbs2	21.4377425	6.8002275	2.548745
Sorbs2os	0.35497675	0	0
Sorbs3	70.0818	33.79485	23.1171
Sorcs1	14.9349975	6.84687	1.26269525
Sorcs2	5.671425	27.0928	11.5930225
Sorcs3	0.1078959	0	0.0410891
Sord	12.7154	8.2149525	15.192225
Sorl1	0.65563125	0.001577813	3.2497125
Sort1	13.9298	2.35138	2.2491775
Sos1	2.18050875	1.52394	1.86999975
Sos2	4.0383325	0.510186535	2.09200425
Sost	0	0	0
Sostdc1	425.14075	95.4484	20.422945
Sowaha	3.66505	0.465245	0.12033225
Sowahb	0.198281	0	0
Sowahc	7.0153775	1.855071625	4.0665225
Sowahd	0	0	0
Sox1	0	0	0
Sox10	112.050925	48.7053	38.320825
Sox11	0.07448625	0.211452	0.13188815
Sox12	0.6621515	0.343322225	0.60021125
Sox13	3.8919775	2.7318065	3.81176
Sox14	0	0	0
Sox15	0.08426225	0	0
Sox17	3.33826925	2.2227825	0.123229
Sox18	4.8051675	24.49955	4.6595
Sox2	2.46080125	3.765975	9.1517475
Sox21	0	0	0
Sox2ot	7.13733	0.8595875	3.129465
Sox3	0.009673825	0	0
Sox30	0	0.365205	0.0332945
Sox4	2.51260475	18.391575	13.61138
Sox5	1.883905	0.81371475	3.3203425
Sox5os3	0	0	0
Sox6	3.9122225	3.42735	1.5019075
Sox7	1.89706875	6.438745	0.6659825
Sox8	5.627755	1.2339225	6.668785
Sox9	16.0378825	7.1731375	36.301275
Sp1	6.40487	3.2399225	3.258085
Sp100	11.79358	6.91844765	14.3482375
Sp110	6.3813625	4.72474	9.667515
Sp140	3.63433825	0.522304935	5.34057
Sp2	7.4900275	5.5438775	2.86494825
Sp3	12.879735	15.322225	16.506975
Sp3os	6.8452425	7.6283275	3.202865
Sp4	3.0173375	2.12212375	0.690433693
Sp5	0	0.290125	0
Sp6	0.039888475	0.091542	0.0565785
Sp7	0	0	0.0036157
Sp8	0	0	0
Sp9	0	0	0
Spa17	4.658225	7.053738	6.639453
Spaca1	3.56207425	0.012888075	1.708335
Spaca3	0	0	0
Spaca4	0	0	0
Spaca5	0	0	0
Spaca6	0.26493425	0.08964	0.13907025
Spaca7	0	0	0
Spag1	0.45151905	0	0.2083945
Spag11a	0	0	0
Spag11b	0	0	0
Spag16	0	0	0
Spag17	0.00228653	0	0.065356275
Spag4	0.155068	0.5457725	0.3563818
Spag5	0.002443858	7.7500725	0.44308975
Spag6	0	0	0
Spag7	56.49465	94.3022	83.764575
Spag8	0.1149595	0	0
Spag9	23.7926	5.2938775	9.606925
Spam1	0	0	0
Sparc	2773.5725	3034.2575	2856.2775
Sparcl1	383.66525	77.99805	97.611175
Spast	3.2483825	4.210955	3.687225
Spata1	1.44244375	3.09925E-10	0.744107
Spata13	10.907575	9.8043275	4.0650175
Spata16	0	0	0
Spata17	0	0	0.199130725
Spata18	0.6828692	0.4035225	0.494674375
Spata19	0.03901625	0	0
Spata2	2.3653625	7.222245	4.84137
Spata20	0	0	0
Spata21	0	0	0
Spata22	0.202577075	0	0
Spata24	5.658555	6.9165	3.67367235
Spata25	0	0	0
Spata2l	4.83583	2.2502225	1.457741
Spata3	0	0	0
Spata31	0	0	0
Spata31d1a	0	0	0
Spata31d1b	0	0	0
Spata31d1c	0	0	0
Spata31d1d	0	0	0
Spata32	0	0	0
Spata33	1.16829175	0.20776625	2.007902
Spata4	0	0	0
Spata45	0.04551725	0	0.11309175
Spata5	3.8117225	4.104703	7.07074925
Spata5l1	0.02146625	0	0.0915491
Spata6	20.97409	26.34965	16.02604
Spata7	2.31853625	3.85628525	1.978005
Spata9	1.36594	1.0527375	0.4181375
Spatc1	0	0	0
Spatc1l	0.0991809	0	0
Spats1	0.698727925	0	0
Spats2	0.38373465	3.32905575	4.45057875
Spats2l	4.2866	6.23594	9.704895
Spc24	2.31325175	47.131475	6.54881
Spc25	1.68995165	57.772975	27.6786
Spcs1	165.8705	371.72675	205.123
Spcs2	73.78505	109.227125	80.566075
Spcs3	32.000025	73.906625	23.964725
Spdef	0	0	0
Spdl1	0.853542	0.984044775	3.1106375
Spdya	1.5161715	8.1727E-219	8.8486E-171
Spdyb	0	0	0
Specc1	1.09332875	3.88037	5.73006
Specc1l	5.736035	4.60788425	4.383285
Speer1-ps1	0	0	0
Speer2	0	0	0
Speer3	0	0	0
Speer4a	0	0	0
Speer4b	0	0	0
Speer4c	0	0	0
Speer4d	0	0	0
Speer4e	0	0	0
Speer4f	0	0	0
Speer5-ps1	0	0	0
Speer6-ps1	0	0	0
Speer7-ps1	0	0	0
Speer8-ps1	0.0025517	0	0
Speer9-ps1	0	0	0
Spef1	0.96287275	0.367495675	1.6264875
Spef2	0	0	0.05096925
Speg	1.46841775	5.69244	1.5164225
Spem1	0	0	0
Spen	1.6259975	0.816069	1.38351975
Spert	0	0	0
Spesp1	0	0	0
Spg11	1.962958875	0.702948175	1.89825525
Spg20	29.28165	11.328315	12.225175
Spg21	24.53935	40.4697	36.2914
Spg7	7.854135	9.4715275	8.7663425
Sphk1	3.254837	29.119265	7.7325275
Sphk2	6.6206375	6.6436075	6.5009625
Sphkap	0.98451225	0.848184	0.009032175
Spi1	13.5638225	29.501875	61.779925
Spib	0	0	0.3127905
Spic	0.59173	0.67631675	0
Spice1	5.0734525	0.0647918	2.9268575
Spidr	10.6308975	9.26749	7.4939925
Spin1	22.622025	40.711675	21.9037
Spin2-ps1	0.7766025	0	0
Spin2c	0.234723	1.5618475	2.3110995
Spin2d	0	0	0
Spin4	2.4772735	0.396028	1.545324525
Spink10	0	0	0.019906325
Spink11	0	0	0
Spink12	0	0	0
Spink13	0	0	0
Spink14	0	0	0
Spink2	0	5.18249525	0.14127475
Spink3	1.4521325	0	6.7776175
Spink4	0	0	0
Spink5	0	0	0.003266575
Spink6	0	0	0
Spink7	0	0	0
Spink8	0	0	0
Spinkl	0	0	0
Spint1	8.5095075	2.7866275	0.26022
Spint2	6.79188	17.5970225	5.06692
Spint3	0	0	0
Spint4	0	0	0
Spint5	0	0	0
Spire1	6.08854	2.292638098	6.724285
Spire2	10.6919625	0.460581275	0.0118176
Spn	0.07979875	0	0.9006875
Spn-ps	0	0	0
Spns1	17.762625	14.065675	7.2659575
Spns2	0.874209225	2.220125	2.191392325
Spns3	0	0	0.25986
Spo11	0	0	0
Spock1	0.51470295	0.27491515	1.35654205
Spock2	1.981075	0.051406	0.469695225
Spock3	0.92654325	1.405775	0.2302755
Spon1	4.4898075	12.6822625	2.95902
Spon2	60.723975	33.2498	7.027874
Spop	82.905	84.698325	71.1421
Spopl	2.3336125	2.5557825	4.41541
Spp1	987.20025	1097.78675	1879.13
Spp2	0	0	0
Sppl2a	15.186575	13.0007	13.2777775
Sppl2b	9.7545175	17.50315	8.3320575
Sppl2c	0	0	0
Sppl3	18.439175	10.3788025	18.7452
Spr	29.701275	40.284525	31.29985
Spred1	5.813365	5.743785	16.2827
Spred2	2.6418425	5.179045	4.55582075
Spred3	0.165694825	1.93532575	1.369105075
Sprn	1.432326	1.704696625	1.02455425
Sprr1a	0	0	0
Sprr1b	0	0	0
Sprr2a2	0	0	0
Sprr2b	0	0	0
Sprr2d	0	0	0
Sprr2e	0	0	0
Sprr2f	0	0	0
Sprr2g	0	0	0
Sprr2h	0	0	0
Sprr2i	0	0	0
Sprr2j-ps	0	0	0
Sprr2k	0	0	0
Sprr3	0	0	0
Sprr4	0	0	0
Sprtn	1.75266325	2.5159125	0.8421975
Spry1	4.785485	4.04913425	6.743515
Spry2	150.826025	78.08305	194.460325
Spry3	0	0	0
Spry4	5.200425	2.38067775	4.3942875
Spryd3	13.40879	12.228475	7.42623075
Spryd4	7.838265	7.330944	8.559265
Spryd7	17.01055	12.3285775	8.319245
Spsb1	13.1713	18.581625	8.960345
Spsb2	22.27085	18.2042875	22.329825
Spsb3	29.3673	21.7804	13.5862175
Spsb4	0.547073575	3.4068275	0.7785725
Spt1	0	0	0
Spta1	0	0	0
Sptan1	22.1013	16.448775	19.171575
Sptb	2.4780825	0	0.082085075
Sptbn1	68.471775	34.369425	45.79875
Sptbn2	0.001431058	0	0.008346168
Sptbn4	0.00194883	0	0
Sptlc1	21.658075	18.2066325	15.44239
Sptlc2	33.4194	27.25615	19.384475
Sptlc3	0	0	0
Sptssa	125.73325	113.7646	101.17225
Sptssb	0	0	0
Spty2d1	5.3549975	10.4535425	4.03091
Spz1	0	0	0
Sqle	89.01225	24.23255	7.62722
Sqrdl	34.043525	20.434675	42.20195
Sqstm1	239.09025	203.13075	225.03525
Sra1	85.295225	204.041	136.39675
Srbd1	2.4253925	1.5841385	2.48603
Src	3.2459425	3.27768125	2.3552075
Srcin1	0.194877025	0.000850523	0.01653269
Srcrb4d	0.414553175	0.378486475	0.52204
Srd5a1	12.3784475	4.81573	1.47231
Srd5a2	0	0	0
Srd5a3	18.193575	37.236825	22.99545
Srebf1	23.828	13.4485375	9.8960275
Srebf2	19.241	6.9411225	3.712375
Srek1	10.56024	9.8597025	12.9235925
Srek1ip1	6.5017875	3.655625	7.6827
Srf	2.39226775	3.477735	2.5849575
Srfbp1	8.353965	5.83189	3.735721325
Srgap1	2.617785	0.9520355	2.35888375
Srgap2	8.2450075	5.0692325	6.632195
Srgap3	1.2643371	0.18371925	1.059568
Srgn	138.355	65.789815	103.0983
Sri	97.33715	112.514625	109.849275
Srl	0.003056418	0.2495875	0.068634
Srm	37.906175	135.317725	45.667175
Srms	0.80649175	0	0.5937746
Srp14	234.85675	286.3245	209.96975
Srp19	54.985125	108.43195	87.65885
Srp54a	8.372905	8.7780275	6.0223675
Srp54b	35.493871	42.2321175	25.2837845
Srp54c	20.976075	25.914775	18.3255
Srp68	19.74695	36.586825	22.1036
Srp72	17.221875	38.022525	24.4564
Srp9	27.256225	30.68755	25.47015
Srpk1	10.218535	13.2763975	10.0811525
Srpk2	12.6711425	11.293565	16.315925
Srpk3	2.97949	0	0.6251085
Srpr	34.1584	54.169625	26.824225
Srprb	27.763	47.88545	18.450925
Srpx	34.949375	17.8116475	40.9957
Srpx2	5.70257325	25.5167075	9.77788
Srr	11.739605	11.155565	6.83817
Srrd	4.9351925	6.390407022	3.22448
Srrm1	21.0644	18.36	18.29225
Srrm2	12.807725	8.513705	13.4250125
Srrm3	0	0	0
Srrm4	0.08553225	0	0.0306455
Srrm4os	0	0	0
Srrt	11.9565225	14.1425275	15.3502275
Srsf1	18.161025	27.6831	15.584025
Srsf10	24.628175	35.944	24.323725
Srsf11	38.0011	36.4422	34.39115
Srsf12	0.90558	0	0.087624
Srsf2	161.94325	91.321675	100.6521
Srsf3	36.76445	83.0845	57.312
Srsf4	15.496375	16.46205	12.092815
Srsf5	102.043075	34.1196	57.7604
Srsf6	34.6469	60.036875	40.324875
Srsf7	65.3316	108.087525	47.676675
Srsf9	18.927925	42.03355	41.396325
Srxn1	15.3965625	14.7200775	15.08198
Sry	0	0	0
Ss18	28.3832	27.587	28.801825
Ss18l1	0.8896225	1.1945325	1.25302875
Ssb	68.9194	82.936075	84.074825
Ssbp1	16.998975	17.41515	15.991425
Ssbp2	14.7485725	8.734525	6.673025
Ssbp3	13.233415	9.7011325	14.105275
Ssbp4	19.898375	42.87795	35.46275
Ssc5d	2.6731325	7.3640125	6.1903925
Ssfa2	23.44755	6.6418525	8.6291425
Ssh1	4.7571025	1.812268475	3.0892425
Ssh2	3.77609	3.709919	4.93036
Ssh3	5.4632575	7.37556	5.235333
Ssmem1	0	0	0
Ssna1	81.82785	153.55525	90.356725
Sspn	23.82785	14.66435	6.289065
Sspo	0.010297375	0	0
Ssr1	68.972475	93.6298	51.1118
Ssr2	143.92075	334.5745	148.134575
Ssr3	105.09255	207.9185	101.149425
Ssr4	129.26615	266.911	160.0276
Ssrp1	32.617975	54.86305	33.8623
Sssca1	29.4773	45.211825	22.89335
Sst	0	0.05913575	0
Sstr1	0	0	0
Sstr2	0	0	0
Sstr3	0	0	0
Sstr4	0.14671025	0	0
Sstr5	0	0	0
Ssty1	0	0	0
Ssty2	0	0	0
Ssu2	0.19685125	0	0
Ssu72	47.191825	100.325475	71.3774
Ssx2ip	3.5209875	3.980925	2.0572875
Ssx9	0	0	0
Ssxb1	0.009018825	0	0
Ssxb10	0.0034578	0	0
Ssxb2	0.01120505	0	0
Ssxb3	0.04248625	0	0
Ssxb5	0.028073	0	0
Ssxb6	0.00780045	0	0
Ssxb8	0.020563275	0	0
Ssxb9	0.0089903	0	0
St13	52.796125	74.09155	48.7463
St14	0.113872975	1.7865075	0.31221325
St18	0	0	0
St3gal1	2.933157	3.0502125	6.384135
St3gal2	10.131745	9.7090575	11.7427425
St3gal3	8.42214	5.21266835	3.49549
St3gal4	24.04965	50.93205	21.0301625
St3gal5	11.21328	12.2244875	16.74202
St3gal6	17.55761	11.0931975	4.391721425
St5	12.7457	13.04127	7.0359275
St6gal1	43.62515	30.45635	21.4359
St6gal2	0	0	0
St6galnac1	0	0	0
St6galnac2	3.381325	1.01788155	0.9435725
St6galnac3	0.725846225	3.8850245	1.1894165
St6galnac4	5.29949	15.6644775	12.63873
St6galnac5	2.72699	0.62289	1.99707425
St6galnac6	10.3590925	12.18423	11.0887675
St7	5.6981025	7.149035	3.06354235
St7l	5.572485	6.15021	2.920415
St8sia1	0.1609131	0	0.0565781
St8sia2	1.594344	5.379197	4.2019
St8sia3	0	0	0
St8sia3os	0	0	0
St8sia4	1.6656055	2.95694025	3.61452325
St8sia5	21.691435	0.644785	0.348599975
St8sia6	0.34263025	0.7482225	0.747
Stab1	5.24402275	8.56869	21.672575
Stab2	0	0	0.250417
Stac	0.68160325	0	0.053281
Stac2	0.015619025	2.5490015	2.09894525
Stac3	0.0859485	0	0.00563385
Stag1	8.32359	9.7452125	5.910325
Stag2	12.3335875	8.4051075	6.4757875
Stag3	0.26697425	0	0.120636
Stam	9.4740475	9.972465	5.333151
Stam2	11.0475425	16.402325	13.502305
Stambp	28.344625	13.04516	13.3919525
Stambpl1	7.056905	6.7605925	3.20130475
Stamos	0.183765575	0.010333825	1.6951285
Stap1	1.37722525	0.650345	3.3284595
Stap2	3.470419925	1.3609525	2.2182895
Star	0.55406725	0.528365	2.673465
Stard10	4.4800035	5.13076	2.7604625
Stard13	30.442525	10.4582475	20.215975
Stard3	67.28595	45.342775	23.0109425
Stard3nl	90.869475	98.24155	78.59665
Stard4	14.61161	4.94862	2.6767075
Stard5	27.06165	23.2961	22.33355
Stard6	0.2433925	0	0.02537025
Stard7	24.95365	23.8200475	12.651525
Stard8	14.4274475	6.131539	14.88615
Stat1	14.9282	14.4564185	9.2010025
Stat2	8.73526	4.3834975	6.9134225
Stat3	43.089225	47.511675	46.085575
Stat4	1.400685	0	0.2318815
Stat5a	3.97945	4.094115	7.110805
Stat5b	6.0785125	3.533185	5.11553
Stat6	36.976875	20.404325	20.1934
Stau1	20.7722	21.502535	18.7920775
Stau2	1.1666225	3.20234875	3.248072125
Stbd1	39.564375	8.98691	0.50503225
Stc1	4.329500125	0.8130705	1.332281975
Stc2	0	0.513657375	5.26197175
Steap1	1.5633	10.43896	28.8365
Steap2	1.41461175	0.9436725	3.1168875
Steap3	48.5426	50.1021	120.0659
Steap4	52.76945	13.15171049	94.168925
Stfa1	0	0	0
Stfa2	0	0	0
Stfa2l1	0	0	0
Stfa3	0	0	0
Stil	0	2.309025	0.392057525
Stim1	13.387725	9.40304	7.618225
Stim2	17.587435	19.36225	17.8643475
Stip1	35.6779	81.815725	42.749775
Stk10	5.35173	3.274509	3.0398675
Stk11	37.589975	38.950325	34.30935
Stk11ip	3.39335975	2.962710525	3.3306575
Stk16	17.06425	22.4747	11.327795
Stk17b	6.1728295	18.72155	18.8501
Stk19	22.1209925	20.207625	16.708925
Stk24	11.6551525	10.2467225	11.8960775
Stk25	12.78436	21.3541	12.5556375
Stk3	19.26375	23.781225	31.605725
Stk31	0	0	0
Stk32a	1.82929825	0.83215195	0.73677
Stk32b	0.3258725	0	7.9873875
Stk32c	0.10450175	0	0
Stk33	0.1261145	0	0
Stk35	1.48867625	0.6422055	0.864098
Stk36	0.058249505	0.84535225	0.3265362
Stk38	20.490675	15.9131225	20.619975
Stk38l	6.258185	9.4889975	3.9803425
Stk39	15.639	5.357079	7.65518
Stk4	5.555085	5.59369	6.67322
Stk40	4.51656	6.7081925	2.18053675
Stmn1	364.31825	464.05	166.4985
Stmn1-rs1	0	0	0
Stmn2	2.6498225	1.2658555	2.3394225
Stmn3	2.18521475	0.9924975	0.69951375
Stmn4	2.01516495	7.9074825	2.0460625
Stmnd1	0.20134575	0	1.4476225
Stom	9.28303	27.4370775	26.243075
Stoml1	22.1611	6.2070325	10.3905725
Stoml2	25.16625	40.117325	19.36875
Stoml3	0	0	0
Ston1	5.4911575	2.28097975	0.5115225
Ston2	1.698095	0.635240175	0.9202945
Stox1	0.2301105	0.3091625	0.03615225
Stox2	2.1166325	0.7673985	0.36156395
Stpg1	0	0	0
Stpg2	0	0	0.011171025
Stra13	53.151525	74.41185	71.460125
Stra6	9.1092975	15.78445	13.0781325
Stra8	0	0	0
Strada	4.2122075	8.84479	4.527215
Stradb	7.9156625	11.8305275	6.2758975
Strap	26.8454	82.40055	28.705925
Strbp	0.754839	0.805387	0.58852255
Strc	0	0	0
Strip1	11.1803925	23.5533	10.6164975
Strip2	0.01907557	0.002140098	0.18633425
Strn	0.4521255	0.31066925	1.30661525
Strn3	16.8371	13.424445	17.6987
Strn4	15.7583	17.5305	12.2031825
Stt3a	79.613325	202.31125	96.942575
Stt3b	22.1654	36.408025	28.59785
Stub1	96.658725	143.129	97.828225
Stx11	2.434015	6.2202775	9.2489175
Stx12	48.6128	46.7468	31.22925
Stx16	7.5408175	3.85982	4.61523
Stx17	4.6577875	3.452805	2.511995
Stx18	14.983225	14.975115	7.0488725
Stx19	1.31990675	0.045338	0.661316225
Stx1a	3.0512875	1.090899625	0.62292825
Stx1b	0.0741515	0.20577225	0
Stx2	15.74515	21.141825	14.1340775
Stx3	1.5333975	3.18146325	7.510005
Stx4a	19.57765	20.619	22.727875
Stx5a	43.583525	47.317425	31.0535
Stx6	37.276075	40.671075	16.40521
Stx7	64.98525	60.21135	44.417875
Stx8	6.85364	10.7327425	7.29415
Stxbp1	9.853275	6.7023525	4.86232
Stxbp2	3.764075	5.5637975	9.5654
Stxbp3a	29.46645	13.2505725	22.4743975
Stxbp3b	21.21555	10.0351625	15.4174975
Stxbp4	3.4598525	1.94313525	2.5330925
Stxbp5	1.543791	0.990700025	1.7042125
Stxbp5l	0.0171215	0	0
Stxbp6	35.7419	6.6734775	7.929445
Styk1	0.503875775	0	0.0706555
Styx	4.1623225	4.220125	4.645845
Styxl1	0.1346612	0	0.169603
Sub1	55.60775	64.215875	55.618025
Sucla2	61.728525	71.101375	40.511975
Suclg1	59.77875	115.173225	53.534925
Suclg2	6.71345	9.9664475	5.3823725
Sucnr1	4.6322275	0	0
Suco	8.818785	5.103053	5.45811
Suds3	9.2948425	8.1698175	12.276635
Sufu	2.8588925	6.52616	2.115164
Sugct	3.2992175	0.690695	2.839145175
Sugp1	19.270385	8.32541	12.0700925
Sugp2	3.98924	2.26337125	3.6453935
Sugt1	34.373425	48.4622	27.9512225
Sulf1	13.5187425	11.9903125	16.7162
Sulf2	18.36185	26.675775	38.868925
Sult1a1	192.4395	6.8633725	34.865025
Sult1b1	0	0	0
Sult1c1	0	0	0
Sult1c2	0	0	0
Sult1d1	0	0	0.0240174
Sult1e1	0.03415825	0	0.07969875
Sult2a1	0	0	0
Sult2a2	0	0	0
Sult2a3	0	0	0
Sult2a4	0	0	0
Sult2a5	0	0	0
Sult2a6	0	0	0
Sult2a7	0	0	0
Sult2b1	0	0	0.2783625
Sult3a1	0	0	0
Sult4a1	0	0	0.072422
Sult5a1	25.6655225	10.67182988	31.849575
Sult6b1	0.04763235	0	0.105578
Sumf1	28.5573	26.3187	27.650325
Sumf2	15.057775	18.2784175	13.30905
Sumo1	84.415025	150.14425	94.08195
Sumo2	110.446375	160.62675	108.776775
Sumo3	54.04075	119.79925	66.4231
Sun1	29.8392	13.9134	3.889778575
Sun2	10.0333025	4.152735	2.415214
Sun3	1.70805E-10	0	0
Sun5	0	0	0
Suox	6.0525	4.9877926	5.61779
Supt16	15.82135	31.9006	17.381525
Supt20	16.680075	15.6563525	5.233865025
Supt3	5.43735925	9.652835	3.0388361
Supt4a	20.51915	33.463625	24.65805
Supt5	19.66235	28.37275	17.6415425
Supt6	6.21115	5.392205	5.863985
Supt7l	6.933251	12.5908675	9.3159675
Supv3l1	5.4180475	4.949445	4.62308075
Surf1	48.29255	35.85825	34.760675
Surf2	17.614025	14.5886575	9.812185
Surf4	87.749	247.62475	111.723375
Surf6	5.6000725	5.8827745	8.8093025
Susd1	0.2216137	0.58519	0.96253825
Susd2	5.62427025	5.3185875	1.887532925
Susd3	2.1838	16.8043725	25.477475
Susd4	0.622716625	0.7679525	0
Susd5	1.9868525	0	0
Suv39h1	9.20544	13.4770575	3.03661175
Suv39h2	0.81483015	0.2931795	0.1865191
Suv420h1	9.412185	3.534680275	7.8138875
Suv420h2	8.1944625	6.05961575	3.66930575
Suz12	3.2481825	3.7824425	5.3760825
Sv2a	0.137422	0.07927125	0.1870765
Sv2b	0.4550905	0	0.4137425
Sv2c	0.148378975	1.54209	0.78535575
Sva	0	0	0
Sval1	0	0	0
Sval2	0	0	0
Sval3	0	0	0
Svep1	1.84085375	1.28271075	4.0776575
Svil	6.2120775	2.15024	9.712385
Svip	23.117	2.69747565	3.18933475
Svop	0	0	0.13045125
Svopl	0.016242225	1.22962	0.099702725
Svs1	0	0	0
Svs2	0	0	0
Svs3a	0	0	0
Svs3b	0	0	0
Svs4	0	0	0.04512425
Svs5	0	0	0
Svs6	0	0	0
Swap70	16.339575	10.215385	16.462675
Swi5	169.5225	423.07325	257.5065
Swsap1	6.7950025	15.1429325	6.5114325
Swt1	7.875015	4.3519725	4.4086375
Syap1	17.094035	18.8156	18.9930875
Sybu	1.8778875	0	0.789119875
Syce1	0	0	0.01209545
Syce1l	0.183479725	0	0.01421255
Syce2	2.26727525	18.80535	9.1901
Syce3	0	0	0
Sycn	0	0	0
Sycp1	0.21597325	0.0224409	0.484258075
Sycp1-ps1	0	0	0.007425675
Sycp2	0	0	0
Sycp3	0.14443625	0	0.033747475
Syde1	19.8343	12.7212585	8.5846575
Syde2	2.148145	0.96563525	0.183296375
Syf2	103.436375	53.845275	76.166425
Syk	1.65430425	3.122143325	8.3590525
Sympk	2.705355	3.852935	2.9999875
Syn1	1.013712	6.373845	0.633152
Syn2	0.0290415	0	0.14334925
Syn3	1.18812775	0.1208495	0.49063625
Syna	1.3031275	0	0
Synb	0	0	0
Sync	0.3016075	0.74691	0.128050001
Syncrip	7.3243375	15.8242	12.48908
Syndig1	0.0676215	0	4.1044975
Syndig1l	0	0	0
Syne1	2.0217645	1.176642225	1.734326
Syne2	4.8307925	0.9981215	2.1609185
Syne3	1.5200875	1.04036075	0.59951475
Syne4	0.205029	0	0
Syngap1	0.219489375	0.022830675	0.33845775
Syngr1	57.871925	76.9827	105.512425
Syngr2	49.137575	112.035325	72.8163
Syngr3	0.44003525	0	0.390125
Syngr4	0	0	0.725105
Synj1	3.6223625	1.7771095	4.7190225
Synj2	1.478373	2.076473	2.6677225
Synj2bp	4.45719	7.2716925	6.4933575
Synm	2.87911525	0.8882556	1.011761
Synpo	3.7357675	16.900495	11.7035625
Synpo2	0.875765625	0.241229	0.04105325
Synpo2l	0.0249223	0	0
Synpr	0.18554375	0	0.0112354
Synrg	1.7864135	1.292936	1.41536825
Syp	4.988825	2.6934375	1.17289105
Sypl	36.916875	39.0719	25.29355
Sypl2	0.004821625	0	0.18633125
Sys1	31.08665	38.841525	25.58355
Syt1	0	0	0
Syt10	0	0	0.004604625
Syt11	38.59405	22.813475	13.7167475
Syt12	0.7448435	0.0797355	1.05399475
Syt13	0.057354215	13.0005625	2.866495
Syt14	0	0	0
Syt15	0.8598279	6.7425625	1.01860115
Syt16	0	0	0
Syt17	0	0.6881925	0.07172975
Syt2	0.1536725	0	0.0270865
Syt3	0.364838325	0.734155	0.2096405
Syt4	3.805385	5.9894375	15.4582525
Syt5	0.16351875	0.7793625	0.1909785
Syt6	0.002455966	0.125172275	4.5027175
Syt7	0.0950252	0.00734155	0.011064823
Syt8	0	0	0
Syt9	0.0097931	0	0
Sytl1	0.457517675	0	0
Sytl2	1.1800575	3.4575625	3.68979
Sytl3	1.21253725	0	0.6402375
Sytl4	0.324593	1.027245	1.427677
Sytl5	0	0.023941075	0.005418
Syvn1	11.952245	6.320795	9.0782825
Szrd1	15.814225	25.802275	16.12291
Szt2	1.689015	0.68509975	0.75841225
T	0	0	0
T2	0	0.499743	0.030132
Taar1	0	0	0
Taar2	0	0	0
Taar3	0	0	0
Taar4	0	0	0
Taar5	0	0	0
Taar6	0	0	0
Taar7a	0	0	0
Taar7b	0	0	0
Taar7d	0	0	0
Taar7e	0	0	0
Taar7f	0	0	0
Taar8a	0	0	0
Taar8b	0	0	0
Taar8c	0	0	0
Taar9	0	0	0
Tab1	13.5261	3.1549761	6.0379825
Tab2	14.76427	8.472165	14.7962025
Tab3	1.0747428	1.1059755	0.669717075
Tac1	0	0	0
Tac2	0	0	0
Tac4	0	0	0
Tacc1	42.1569	27.386625	27.865775
Tacc2	11.19304	6.9281725	7.601875
Tacc3	1.47322425	31.693225	11.5283425
Taco1	1.91102425	2.82093	3.360185
Tacr1	0.01460075	1.091061448	0.552622275
Tacr2	0.1426585	0	0
Tacr3	0	0	0
Tacstd2	0	0	0
Tada1	20.6379	30.4441	16.01875
Tada2a	11.2319425	11.78489533	9.6345175
Tada2b	1.88208575	1.818755	2.666959
Tada3	10.7067575	8.8321975	9.9764675
Taf1	4.2254775	3.1590975	2.914156
Taf10	1.8475975	5.52484	5.8579425
Taf11	11.7456025	24.083	14.20722
Taf12	21.438725	37.883125	33.331175
Taf13	44.405225	58.3712	43.954375
Taf15	1.891875	0.7235344	4.05373495
Taf1a	5.83652	3.5251635	2.271812
Taf1b	10.305235	8.40601	7.96252275
Taf1c	2.338625	2.2675945	2.2488875
Taf1d	7.17046	11.2668475	5.98316
Taf2	3.31602825	7.4787725	3.52038
Taf3	5.937755	4.858845	5.323785
Taf4a	1.95244	1.044706975	2.00623
Taf4b	0.73888225	0.467411065	0.57892225
Taf5	0.9686755	1.17332625	2.6164775
Taf5l	5.16197	8.4388425	8.0492975
Taf6	14.08402	27.8851825	9.6820875
Taf6l	6.1523375	12.8700525	4.4772325
Taf7	6.001265	2.16089825	3.8222275
Taf7l	0.01715105	0.04427925	0
Taf8	13.824735	6.8384875	4.8622225
Taf9	48.5095	127.00925	61.070925
Taf9b	35.63355	20.131675	10.563995
Tagap	2.01482	3.925146925	3.0294805
Tagap1	6.41268	3.320039275	8.9088275
Tagln	100.781775	169.76545	27.595175
Tagln2	99.061775	911.7055	207.9995
Tagln3	0.39728725	0.90288725	0
Tal1	0.140735323	0.49529925	0.20342745
Tal2	0	0	0
Taldo1	120.23165	182.1895	99.651275
Tamm41	10.2137175	28.855225	9.7689596
