Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
WASL	16.5448565	13.9565335	18.241553	14.576416	4.91283	5.6713415	16.19509
WBP1	16.338796	17.0057865	27.0141835	45.361385	43.3580705	13.5315485	35.19321
WBP11	17.3587175	21.6424705	17.742448	23.376123	13.3743795	14.657917	14.914145
WBP2	47.775343	93.2910395	69.8311905	90.0472745	132.855732	116.2921175	38.115289
WBP2NL	0.1	0.1559605	0.1	0.1	0.1	0.1	0.1
WBP4	8.528888	12.524957	8.3850885	6.4445015	2.0446795	3.3166265	6.9864235
GALNT17	0.262636	5.0311845	5.588023	1.851134	0.623962	0.2641755	0.328302
BUD23	9.4499735	7.257382	14.80571	12.001623	7.8140705	14.053395	12.169331
TMEM270	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WDFY1	8.78826	17.803897	15.118614	29.4931115	14.05547	13.24866	12.174526
WDFY2	4.035115	2.318808	4.104174	7.272023	4.0852955	9.7646605	3.6234965
WDFY3	9.7451175	10.533505	10.5802245	9.1690555	4.3178145	4.408028	4.7367365
WDFY4	0.1	0.1	0.8187305	0.1	0.105894	15.64034	0.1
WDHD1	2.24077	0.966495	4.675841	1.0856625	0.192576	0.287943	0.7371725
WDPCP	3.811146	1.9064565	4.44599	3.9805225	2.35567	1.4744285	1.9141445
WDR1	38.9596215	36.6243685	80.086449	42.911387	20.057265	133.8851415	64.330296
WDR11	12.2907705	6.6409535	11.1780475	9.352254	7.170446	4.2146025	10.6443845
WDR12	1.09862	1.685046	1.689783	1.2696745	0.7713645	1.0761335	1.179587
WDR13	16.778689	34.617013	15.430571	15.9393315	14.792504	9.583062	11.066532
WDR17	1.574083	3.0978685	2.692439	0.6941915	0.1622565	0.1105045	0.1
WDR18	5.532771	12.043653	10.783407	10.036892	7.6176845	11.025613	6.7367295
WDR19	3.7967775	1.947083	2.1995425	2.5604205	1.542136	0.3734375	2.060167
WDR24	7.046975	6.79187	5.8491895	4.6354985	2.7771235	4.9736595	3.850633
WDR25	0.888434	1.0746315	1.7879395	1.223414	0.464774	2.178288	1.137761
WDR26	24.0629695	23.7201245	19.774947	17.8164635	9.25555	23.690763	31.3046375
WDR27	0.1	0.116698	0.1	0.1	0.1	0.1	0.1
WDR3	5.0878015	3.7106755	4.6827825	3.324302	0.7409435	2.858559	4.375002
WDR31	0.719382	1.4388305	1.1758405	0.3208625	0.100116	0.1	0.834574
WDR33	16.598342	16.0933055	14.027836	11.8456595	4.8812765	7.0382595	11.992131
WDR34	4.8482695	13.9174375	8.2698685	5.316693	4.640208	3.6499705	1.8104645
WDR35	6.68555	5.2829095	6.3829185	2.6887525	0.997832	0.590176	0.2378455
WDR36	6.76257	6.8895215	8.268138	5.4621905	2.1827525	4.0176085	7.324638
WDR37	11.172683	13.4594055	9.368277	7.4822085	3.421137	3.8665775	22.41372
WDR38	0.1176145	0.1	0.1	0.1	0.1	0.1	0.1
WDR4	6.692101	6.074374	5.6107385	7.169992	3.0652035	5.3656405	4.4739685
WDR41	7.811206	8.2731215	15.192725	11.71642	8.2946485	8.263675	3.856798
WDR43	14.900143	8.576216	7.8370895	7.9093915	1.705341	5.3064455	8.4807475
WDR44	3.1233185	2.3921185	4.0077345	2.2369625	1.3232975	1.778085	3.4492235
WDR45	5.3264865	11.9141015	12.081864	8.891559	12.1533845	5.89968	13.0144225
WDR46	8.464048	5.0136915	7.463345	6.790146	4.2078715	8.592508	2.9479475
WDR47	15.6067735	21.698334	7.3750565	4.84315	2.5372785	0.678816	3.527656
WDR48	8.472905	12.036893	12.8154655	7.605167	4.91951	6.011861	14.550733
WDR5	8.104004	11.8345155	14.036791	6.9112575	2.410466	12.0111435	14.0703925
WDR53	3.1718815	2.34162	3.1215705	2.294582	2.0265625	1.54939	1.967636
WDR54	1.910478	7.0184355	4.448357	1.63634	2.125149	0.5456865	0.780252
WDR55	2.573095	3.629891	4.3561475	4.503261	5.927438	3.123516	3.7345145
WDR59	4.203794	6.728201	3.9546965	4.42665	3.086129	2.1289045	4.497049
WDR5B	5.46769	1.3969415	2.0268315	0.9380665	0.565659	0.4909455	0.6471605
WDR6	33.457538	101.472479	36.4242085	19.631687	4.9535775	10.0057335	11.346593
WDR60	4.906006	2.73592	2.59754	1.858821	0.6406045	0.42369	1.277569
WDR61	15.0403245	12.872531	20.976566	11.7707715	7.2902835	9.1468095	23.0639615
WDR62	2.220306	1.0193195	1.825516	0.664702	0.287943	1.909761	0.7489195
WDR63	0.336761	0.1	0.1	0.1	0.1	0.1	0.1
WDR64	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WDR7	6.3148755	13.659734	10.264507	10.844272	5.149061	2.7333265	3.714237
WDR70	4.344842	3.221299	3.203869	2.1138145	0.894607	2.114152	4.5156225
WDR72	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WDR73	3.76641	3.957098	3.1690575	1.8288185	1.1552495	3.0170195	1.8124565
WDR74	8.416565	10.831397	13.2104495	13.5091215	8.817198	14.4323345	9.888519
WDR75	11.0396785	5.751432	7.9830005	6.9116805	2.4376225	2.4731385	7.8366585
WDR76	1.3369985	0.8905535	1.692743	0.541746	0.261805	0.296603	0.8511175
WDR77	12.2594635	16.9333125	12.423518	7.059126	4.496677	6.171544	4.021262
WDR78	1.553464	0.8033695	0.235631	0.181588	0.179713	0.1665405	0.3184245
WDR81	5.309241	2.257523	4.652776	4.374396	2.8935495	36.980805	1.1814825
WDR82	26.9424835	31.3700775	35.4696745	20.9650475	6.2883015	15.8881065	25.705485
WDR83	5.5882135	7.6923535	9.044837	10.550453	11.5962195	5.775894	10.578896
WDR86	0.1	0.25527	0.2084625	0.1	0.1175665	0.1643155	0.543139
WDR89	0.910137	0.2258795	1.19255	0.515292	0.315254	0.290188	0.4949475
WDR90	4.8145785	3.94374	2.931384	0.950287	0.505375	0.9828935	1.320983
WDR91	19.293056	9.242717	7.35199	16.6430975	17.587012	18.3102245	5.8478465
WDR92	1.4692075	1.018767	1.41397	0.761546	0.5673275	0.944619	2.385266
WDR93	0.218822	0.1	0.1348815	0.2506825	0.1146025	0.1	0.128257
WDSUB1	6.1180105	1.356223	3.4841045	6.859065	4.19039	4.609758	7.854807
WDTC1	5.5014475	10.8425285	11.574187	11.2225095	14.2147645	13.240095	6.224928
WDYHV1	5.6521065	4.0369385	5.3257805	2.6415455	2.216539	5.2491005	3.3990045
WEE1	5.7323075	1.4767115	4.1041055	0.487925	0.146807	2.2511645	11.6010445
WEE2	0.1	0.1164025	0.1	0.1	0.1	0.1	0.204222
WFDC1	1.1921555	0.2720605	1.2405015	0.1	0.1954785	1.1328495	151.587948
WFDC12	0.1	0.1	0.1	0.2970635	0.1	0.1	0.1
WFDC13	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WFDC2	0.174965	0.142706	0.17397	0.1	0.1	0.1	0.178808
WFDC3	0.1	0.1	0.1	0.1	0.126448	0.1	0.1
WFDC5	0.1	0.1	0.1	0.1	0.1	0.1	0.1
EPPIN	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WFDC8	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WFDC9	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WFIKKN1	0.3949215	1.2117605	0.4181505	2.3909565	0.736123	1.056087	0.746602
WFIKKN2	0.1574625	0.2883485	0.105632	0.1	0.1967125	0.1	0.1
WFS1	6.9856215	6.1906475	2.8560235	3.567729	2.7096895	1.3141305	2.3859805
WHAMM	10.357418	7.4997905	4.312354	3.2774055	1.094076	3.2375925	5.365704
WHRN	5.936383	10.8255805	2.1067385	0.9401105	1.155091	6.1437535	1.194325
WIF1	0.1	0.764429	0.180505	0.1	0.138017	0.1	0.2331495
WIPF1	3.1564835	0.7086975	22.816939	22.2325485	13.7291045	16.242579	3.893743
WIPF2	3.368574	7.059231	4.0033305	3.186383	2.715605	5.0155485	1.5627555
WIPF3	0.108545	1.078287	0.4183555	0.520359	0.5388515	0.3784245	0.1
WIPI1	10.8447895	1.861862	8.1701355	11.358287	12.8038065	2.2852795	20.8647765
WIPI2	14.400806	21.701054	17.9338405	22.1579545	20.500465	7.657732	12.9136555
WISP1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WISP2	0.1	0.111474	0.1	0.1	0.1501445	0.1	0.1
WISP3	0.2579205	0.432693	0.8103485	0.423327	0.102275	0.1	0.1
WIZ	6.171203	16.8012995	9.521792	9.9525015	7.719486	9.065123	4.920459
WLS	6.248248	5.8090585	15.9073145	44.923968	30.065457	25.3417825	52.2844555
WNK1	24.4845645	15.5302535	18.119715	39.5727785	38.990479	20.9430315	13.0458345
WNK2	11.405899	13.140689	4.363563	3.103452	1.0759525	0.611407	1.6522755
WNK4	0.141636	0.6379695	0.423375	0.121023	0.1	0.1459125	0.5737025
WNT1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WNT10A	0.1	0.2587135	4.426355	0.789912	0.1	0.1405865	0.1
WNT10B	0.1	0.1	0.1	0.1	0.1	0.2804835	0.1
WNT11	0.187636	0.356337	0.130581	0.1	0.1	0.6995535	0.1207765
WNT16	0.1	0.100113	0.1	0.114906	0.1	0.1	0.1
WNT2	0.1	0.4222005	0.1334525	0.1	0.1	0.1337555	0.1
WNT2B	0.18896	0.47304	0.2125495	0.2996425	0.1	0.1	0.200799
WNT3	0.5825545	0.527634	0.3397215	4.2275355	6.6176095	0.1	0.1
WNT3A	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WNT4	0.2754365	3.9306245	9.24667	3.798355	0.3673625	0.5382335	0.1
WNT5A	4.3449635	6.131869	1.036065	0.1	0.1	0.1	2.1032165
WNT5B	0.5370995	0.236373	0.5092775	0.130104	0.164807	0.1	1.7153385
WNT6	0.1493415	0.1	0.3369355	0.1	0.1	0.1	0.1
WNT7A	38.930534	5.140926	18.391489	2.690275	0.6166245	0.5055655	0.129091
WNT7B	15.522654	29.029987	21.6332845	3.4579675	0.856727	0.6632295	0.1210685
WNT8A	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WNT8B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WNT9A	0.491793	0.3203815	0.497454	0.1292775	0.1935935	0.3104605	0.1
WNT9B	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WRAP53	3.1357785	2.330067	4.9857205	6.3232175	10.3161195	2.832597	2.704739
WRB	9.665511	22.133769	22.5302485	21.435575	14.752152	6.601541	4.532064
WRN	1.2824205	1.1432675	1.260835	0.827805	0.5333225	0.1854825	1.2473455
WRNIP1	19.562641	27.8506925	21.3119355	12.52512	6.673627	3.550385	10.3832405
WSB1	272.188411	107.4429945	93.010461	40.528052	4.615513	63.796193	84.503279
WSB2	9.7672965	50.953223	30.6917425	32.867846	32.999259	60.6309505	35.460189
WSCD1	52.6962155	9.0901025	110.875855	128.5492995	174.663506	2.1582605	22.2466935
WSCD2	0.1	6.482712	0.6200495	0.127314	0.316593	0.2947275	0.1
WT1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
WTAP	11.959329	13.242524	10.501213	9.396595	3.276776	4.990187	14.3109415
WTIP	4.3292745	3.0584835	5.9364215	2.1670485	0.7898235	11.6228625	12.087879
WWC1	35.241503	5.885831	10.2226495	1.7367575	1.7794845	1.137483	0.148314
WWC2	5.2546855	2.0924605	7.0977535	6.568487	4.646706	3.09628	17.4799815
WWOX	3.3291465	4.647625	5.6565675	4.0073845	2.9896665	3.175387	6.087999
WWP1	7.0172535	3.297039	6.1847495	5.90037	3.843572	1.4181	5.3518265
WWP2	4.890537	5.614551	7.434755	6.9290495	6.2830395	21.717967	10.7741205
WWTR1	33.5004915	2.1417265	3.3436855	0.70061	0.627962	0.393057	143.7857495
XAB2	10.2057475	10.4518895	15.823054	14.711639	11.7054635	20.217173	13.217664
XAF1	0.135969	0.1	0.1	0.1	0.290762	0.4380185	5.020033
XBP1	20.744735	32.259416	36.287794	18.2609705	17.8689175	89.622382	66.5562725
XCR1	0.1	0.1	0.1	0.1	0.1	0.889777	0.1259665
XDH	0.1	0.1	0.1	0.1	0.1	0.30749	0.1001115
XIAP	13.343212	13.039123	13.6873555	10.093082	4.5411855	3.1752565	26.378565
XIRP1	0.1	0.1	0.1	0.11159	0.10819	0.373012	0.1
XIRP2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
XK	1.348659	1.2771455	1.3881135	0.6968825	0.2831615	0.125881	0.302609
XKR4	0.1	8.3801745	4.755488	1.703991	0.8375585	0.1	0.1
XKR5	0.3666375	0.1063615	1.2986695	0.200873	0.1	0.1	0.2243895
XKR6	0.7014355	1.8231135	1.261862	0.4762345	0.124585	0.103741	0.1
XKR7	0.1	3.3997975	0.1	0.1	0.1	0.1	0.1
XKR8	0.929189	0.9555725	1.3161805	1.0448115	0.4229655	1.0109835	0.681452
XKR9	0.1	0.1	0.1	0.1	0.1	0.2017325	0.1
XKRX	0.5099	0.1	0.1005035	0.139663	0.1	0.1	0.1
XPA	4.308864	7.585056	6.091102	6.1800065	4.5221925	2.130077	7.868928
XPC	2.7355425	3.3708965	3.8089265	2.431732	1.6001615	2.3837435	4.251941
XPNPEP1	21.87929	15.238458	35.943747	27.8481345	17.2997555	30.4774535	45.9408
XPNPEP2	0.1	0.1	0.1353855	0.1	0.1	0.1	0.108508
XPNPEP3	2.167886	0.842443	1.1623905	0.8797965	0.434692	0.800632	0.8761945
XPO1	34.862007	25.3572215	25.530935	17.4629605	5.2516645	3.1486405	14.1600675
XPO4	4.2238435	2.261292	3.7381435	3.2329715	1.0103615	0.835452	3.3297335
XPO5	11.1330875	9.546747	15.0247685	14.6133505	5.830061	6.595157	5.821312
XPO6	16.011513	21.4444375	22.183243	26.704098	11.2963205	18.1565345	8.412026
XPO7	3.109567	4.008643	5.602523	3.72389	1.116099	1.8593385	4.134435
XPOT	8.1098165	7.6536145	9.6522425	7.2151945	1.6953675	4.7027095	7.3163755
XPR1	23.6409975	22.6770245	23.5189605	14.028622	1.043555	3.1903865	11.120363
XRCC1	7.656263	9.2641595	10.670332	11.830441	9.35762	10.19376	9.264927
XRCC2	4.7313185	1.1620695	3.2151545	1.069909	0.9260415	0.3421185	0.739104
XRCC3	4.183153	1.6649255	1.382577	6.1619155	11.4960165	0.7624365	0.5937875
XRCC4	5.466468	3.9819205	7.434002	5.111987	3.293011	1.2684735	10.836519
XRCC5	5.0349255	2.428191	8.564703	2.9242345	1.137961	1.961517	2.9752635
XRCC6	7.5159825	3.6554805	11.6867085	7.4953805	6.7568295	2.924316	3.6053935
XRN1	5.906212	3.8669845	3.537589	2.075828	0.1940395	0.713624	3.41804
XRN2	19.6902435	15.3611835	19.819776	13.8212775	3.699344	8.348007	33.729667
XRRA1	0.102097	0.12653	0.1	0.1	0.11846	0.1	0.1
XYLB	0.4498755	1.118608	0.852131	0.491668	0.145686	1.504376	0.1080855
XYLT1	19.213518	3.780569	62.460071	17.5898245	0.3586435	0.1281345	0.1908115
XYLT2	8.915008	5.88175	13.538644	6.136164	3.242861	6.8875545	9.3773275
YAF2	14.219355	18.3181855	24.6005935	29.959612	20.6057115	10.1978835	42.147898
YAP1	15.14735	1.079548	1.797361	0.359405	0.484896	0.220286	23.3942825
YARS	12.44311	22.037829	25.3680815	29.866938	18.6951565	22.2376925	12.5378525
YARS2	4.9297185	5.335391	7.9606105	4.6425795	3.341263	2.826928	4.4928455
YBEY	0.3547795	0.446039	0.5129695	0.437717	0.275373	0.136662	0.2184055
YBX1	21.6200725	67.664207	79.7677245	63.012984	50.196816	38.8036555	92.9504065
YBX2	0.21706	3.553946	0.2976985	0.1	0.1	0.168816	0.1
YDJC	0.1	13.31942	1.8090555	1.3946565	2.122018	1.6883115	0.906324
YEATS2	18.020412	7.511311	10.8856455	10.2761945	2.556223	1.711871	6.3988175
YEATS4	10.6375065	27.6450025	21.302044	11.214947	5.528757	13.2831555	18.8372555
YES1	9.7041885	5.1404415	7.890658	8.893187	2.533183	0.6299255	37.617252
YIF1A	10.2092935	6.0613015	18.174473	23.3390465	23.9935535	13.589121	20.9157915
YIF1B	8.934732	12.8112065	19.70982	15.585763	14.9518405	60.894618	36.778659
YIPF1	15.470273	17.9180495	28.239213	43.0337355	22.183553	33.2045505	40.417423
YIPF2	4.978384	5.0605565	9.062442	6.9681445	4.591162	6.5346575	8.4236345
YIPF3	26.2484735	16.6826785	28.977633	36.7438515	36.3936005	36.4117865	31.107217
YIPF4	18.687361	19.9136895	18.8116655	16.3661495	8.8225325	8.204824	30.3681415
YIPF5	19.274855	12.380286	21.7577405	19.421706	11.483316	7.3362845	18.591144
YIPF6	11.223449	9.813277	12.616173	14.256962	2.9876565	1.9647095	7.18559
YIPF7	0.1	0.1318	0.1	0.1	0.1	0.1	0.1
YKT6	27.6735625	32.6560805	39.2175295	45.147488	35.250537	118.6162775	28.956575
YLPM1	14.7208265	10.7445665	8.889092	5.922048	1.924699	1.596323	3.674654
YME1L1	17.972375	13.0214925	16.0335965	10.94706	3.412043	3.059678	27.329114
YOD1	6.486301	4.0234015	5.601046	3.206579	0.9602925	0.34896	2.28506
YPEL1	0.876563	11.0739845	5.128717	2.7251285	1.87092	1.1569295	1.350251
YPEL2	1.3036445	4.9575155	2.2262645	15.2359505	18.2466255	1.1787035	8.4734255
YPEL3	13.512954	89.0992955	32.1689805	22.394093	44.34	68.411423	25.1368405
YPEL4	1.126373	11.7250125	5.8101165	0.9312175	0.418118	0.2150695	0.1
YPEL5	16.89099	22.4715075	22.517889	18.2425555	14.7504625	17.114061	28.922761
YRDC	8.1593215	15.762354	9.263309	17.634583	9.2086255	17.422379	32.688675
YTHDC1	31.344569	21.8746325	17.303455	13.1002065	4.3019965	4.625201	24.3832125
YTHDC2	5.8704285	3.4961065	4.052388	3.826397	0.891911	0.269897	1.994032
YTHDF1	14.26129	22.719428	25.965513	22.045088	8.815575	12.120124	25.016475
YTHDF2	5.949917	7.4534675	9.6320615	8.2201385	2.761996	6.0028365	4.6783995
YTHDF3	24.171155	18.46787	15.5326695	14.366471	3.556244	3.7939315	23.7414345
YWHAB	34.633967	160.0176785	90.1309125	85.730219	43.6714825	38.9095975	114.4369745
YWHAE	172.9459865	345.1593945	360.693533	373.4634075	241.4055215	146.5600705	235.61698
YWHAG	17.782221	275.1796125	46.885662	35.700412	38.0331375	48.8924845	17.360582
YWHAH	62.936849	251.8119875	69.643848	37.911413	34.860287	190.5287115	96.542133
YWHAQ	37.343499	108.1111195	74.4796365	263.580513	266.1999875	25.9667375	113.7883625
YWHAZ	56.5446725	130.3038575	46.014797	41.575867	25.4224705	36.5749965	86.14594
YY1	12.9463065	21.382634	19.1862285	18.5153175	8.461606	10.8858285	30.698597
YY2	1.4848445	1.346357	1.4176065	0.627287	0.1171725	0.4789135	1.8468485
ZADH2	6.125877	3.2370205	10.611787	15.830298	8.8787015	2.0316595	14.5632165
ZAN	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ZAP70	0.157707	0.410001	0.1108425	0.1	0.1	0.6551865	13.047136
ZAR1	0.1	0.186096	0.10497	0.1	0.1	0.1	0.1115385
ZAR1L	0.1	0.1030275	0.1	0.1	0.1324825	0.110833	0.1
ZBBX	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ZBED3	11.584146	12.1480165	15.6257435	10.58216	2.640228	6.209462	14.3364505
ZBED4	2.4721865	2.06271	3.198579	2.539795	0.888098	1.3515175	2.2244935
ZBED6	9.510434	7.794456	9.162866	6.437473	0.8238135	1.227477	9.6954995
ZBP1	0.1	0.1386345	0.1488215	0.1555775	0.1	0.2311185	0.1
ZBTB1	7.445952	1.8252795	2.120073	3.1895815	0.8587745	1.4999645	4.843594
ZBTB10	8.677081	5.893133	2.846238	1.491211	0.220441	0.873398	12.5445195
ZBTB11	11.7661025	10.518105	6.796674	4.651235	0.975651	1.754695	10.501974
ZBTB12	1.177284	8.1567385	4.034154	2.4375065	1.9153055	2.095187	1.507599
ZBTB16	0.515001	8.5526535	2.3493985	1.121977	0.5842875	0.712378	0.232484
ZBTB17	5.2563	6.290873	7.0079405	6.2298165	2.9991505	13.26988	8.784791
ZBTB2	19.8072525	6.5342925	5.9913365	10.0683015	2.055787	7.0938205	15.0433075
ZBTB20	8.47308	4.219837	3.7972575	1.7263955	0.2214555	0.326328	0.90195
ZBTB22	6.7768195	12.043134	8.699832	7.412709	7.274518	18.425628	14.360489
ZBTB24	4.4872155	2.7117065	3.5696175	1.725445	0.821145	2.714993	2.4832985
ZBTB25	9.59099	5.107702	3.769815	3.8115235	1.9757055	2.0196485	1.9564975
ZBTB26	1.897455	1.073057	1.833429	1.3268825	0.3842815	0.106065	0.459581
ZBTB3	0.838064	0.4519855	0.7709065	0.4116455	0.3767945	0.8681315	0.2503005
ZBTB32	0.1299735	0.111668	0.1263135	0.124161	0.1756645	0.568879	0.1
ZBTB33	7.3593265	8.046127	9.770572	4.9809605	1.678405	0.871398	5.2317845
ZBTB34	3.3798185	3.045826	2.003029	2.536613	0.6837005	4.0831865	3.066533
ZBTB37	4.0837995	1.877771	1.6331075	1.117995	0.273307	1.160718	1.156999
ZBTB38	3.8737925	4.1942545	3.626315	1.949652	1.055919	0.6719305	6.473564
ZBTB39	3.5627535	2.7148985	4.1635775	4.426814	1.645761	3.081586	2.586058
ZBTB4	4.4966685	13.1895975	6.4328815	3.3442095	3.4955485	6.054647	5.864151
ZBTB40	2.075763	0.9486255	2.4018425	1.5309655	0.5863785	1.6605275	0.9170585
ZBTB41	10.0816555	4.596409	4.5374505	2.747049	0.886015	0.244921	2.3971685
ZBTB42	0.332556	0.214867	0.110217	0.1653375	0.1126055	0.7466255	0.7645235
ZBTB43	7.1153195	4.4232435	5.0087585	6.911696	2.3300035	5.425901	2.895298
ZBTB44	2.8651465	4.3211785	3.0470625	1.826894	0.6527495	1.137459	2.3143535
ZBTB45	2.6938875	5.8167535	5.354424	2.3012225	1.535733	3.478443	2.297447
ZBTB46	0.4020925	1.563311	1.288963	0.590783	0.182408	6.409031	7.295476
ZBTB48	4.278634	3.107002	2.939467	1.7353535	1.075081	3.8523865	2.764142
ZBTB49	2.867863	2.99269	2.4988975	1.5201085	0.4451575	1.6721745	1.1756695
ZBTB5	5.5162735	4.943992	4.7383675	2.45039	1.447581	1.4253125	2.2251105
ZBTB6	4.5480035	2.807314	4.22752	2.686401	0.838895	0.461495	1.3327565
ZBTB7A	3.611492	7.6876825	5.2433405	6.2820275	2.904392	11.425175	8.2198065
ZBTB7B	5.5020465	0.578028	1.8739385	8.970059	20.9204905	23.0690385	1.8221625
ZBTB7C	0.967179	0.6960885	0.964842	0.2293105	0.10124	0.1	0.1
ZBTB8A	0.831433	2.7652065	1.575379	0.4238655	0.188725	0.6180645	1.7981015
ZBTB8B	0.1	1.0030575	0.291912	0.1	0.1	0.1	0.1
ZBTB8OS	0.752193	0.5975355	1.0265455	1.2683425	1.316857	0.758837	1.2018195
ZBTB9	4.413838	3.9753945	3.3572725	1.71046	1.1380795	3.9848655	2.231923
ZC3H10	6.5131205	4.4182465	4.145076	2.2547575	2.6932885	21.070179	10.309421
ZC3H11A	36.1594835	18.2122485	27.3156135	19.2717235	5.1062425	10.9320065	20.7414485
ZC3H12A	0.679881	0.1498415	3.7846715	0.239114	0.444245	86.4045765	2.339711
ZC3H12B	1.644785	1.0957055	1.127034	0.54416	0.180859	0.1509995	0.1648675
ZC3H12C	5.162602	7.055287	4.0119095	3.13993	0.799082	3.3294305	4.0920225
ZC3H12D	0.1	0.1	0.1	0.1	0.1	0.1777295	0.1
ZC3H13	8.6675065	4.6546705	4.88169	3.697203	1.0390995	1.0952335	3.01992
ZC3H14	18.4437695	18.7918525	21.1038025	11.003357	5.396451	5.208139	21.953731
ZC3H15	13.1181855	16.645355	12.913893	10.2378055	4.811916	3.1088515	14.1399305
ZC3H18	5.7221785	5.814701	4.756276	5.3382525	2.6761615	5.2555145	4.7659195
ZC3H3	3.364834	3.982425	3.397872	2.384323	1.044795	5.3948405	1.568969
ZC3H4	5.5923995	6.4985205	6.795607	5.1970905	3.171794	8.0486005	5.39533
ZC3H6	2.2546855	2.0770985	0.897149	0.583871	0.300815	0.3637925	1.051544
ZC3H7A	24.792302	7.301894	15.581021	9.8266575	2.0914845	4.926694	23.848247
ZC3H7B	18.8231925	27.9921545	31.2429245	42.583023	39.421696	11.143271	16.1704615
ZC3H8	2.9186735	2.707711	2.709942	1.248502	0.5820625	0.8999185	2.0692845
ZC3HAV1	0.6550705	0.282212	1.7517175	0.1055045	0.1335705	12.0529935	13.095907
ZC3HAV1L	0.8182985	1.0119725	1.3819055	0.8253475	0.1	0.169458	0.854407
ZC3HC1	7.9579245	12.4316205	13.708047	8.04037	4.380488	16.524785	13.347774
ZC4H2	4.020666	6.295983	13.4440405	10.7271445	7.9065565	0.614166	3.3539805
ZCCHC10	4.5694685	3.3972855	5.0143575	2.640358	0.977582	1.632366	5.930894
ZCCHC11	9.2719305	8.2359625	7.217147	4.0213785	0.679783	1.110122	10.189779
ZCCHC12	1.4282185	64.496944	9.300813	5.615053	0.639833	0.146815	0.441364
ZCCHC13	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ZCCHC14	13.975794	25.3468255	14.6388845	11.318059	3.5044335	5.31659	6.9303515
RTL4	0.295799	0.4054655	1.1864115	0.197539	0.1	0.1	0.1
ZCCHC17	5.4783995	10.5831285	14.7137575	19.8964845	40.1637115	9.6255595	12.819273
ZCCHC18	19.488159	61.5626755	24.406204	10.6929345	7.469875	1.1036545	0.958628
ZCCHC2	5.112658	3.9337605	5.056386	2.9633965	1.150259	3.0653525	1.998589
ZCCHC24	56.207425	4.6226975	119.0208845	37.414977	42.424581	7.680509	3.5154435
ZCCHC3	4.3103635	3.8056835	5.146074	3.8711715	1.7348135	0.4043925	0.5582985
ZCCHC4	2.7384575	1.471311	1.844301	0.904428	0.403229	0.4378175	1.328036
RTL3	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ZCCHC6	10.059129	5.7443225	8.100753	6.2667255	2.6772805	5.6952455	18.8978695
ZCCHC7	21.911881	13.215008	10.0166575	8.944248	1.719493	2.1233035	7.5567295
ZCCHC8	9.1908575	7.1835655	8.615785	4.6180435	1.5228095	5.7552885	6.6396075
ZCCHC9	9.906864	4.654598	7.002569	4.5533315	1.717756	3.13633	5.9251755
ZCRB1	16.511884	22.963691	19.4298185	25.047696	28.482417	7.5842	28.7571975
ZCWPW1	1.550882	1.3263925	5.902572	4.1236815	3.192209	3.967562	0.6784885
ZDBF2	3.350775	13.043287	1.0448875	0.336294	0.1	0.1	0.1381695
ZDHHC1	10.157912	10.0061005	9.017538	6.012737	4.62183	5.4673875	11.0231655
ZDHHC12	5.644697	3.737654	4.7484805	19.999447	16.9990315	2.8256605	5.426496
ZDHHC13	9.411086	8.0770945	7.957374	6.0257595	1.6986545	3.000621	2.5519165
ZDHHC14	0.6639685	3.513901	17.163528	31.640524	16.12528	7.529282	0.905575
ZDHHC15	1.03928	1.2575775	5.1441225	1.7547195	0.339491	0.1	2.1635945
ZDHHC16	12.7603465	12.558495	18.2217845	16.8169145	10.188045	11.094383	15.103112
ZDHHC17	22.7945125	16.7308055	21.22737	22.7660485	9.94476	1.6741035	7.0850905
ZDHHC18	17.9365435	10.1084615	16.4993785	8.810713	3.377633	17.343746	11.090033
ZDHHC19	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ZDHHC2	9.395757	23.7221485	70.400207	36.083174	9.3383105	0.53486	0.309533
ZDHHC20	11.9998065	8.087472	16.7573215	13.292434	7.104098	8.08825	37.052812
ZDHHC21	26.61174	10.975601	6.4027235	5.379801	1.5063765	0.4356945	2.658988
