Gene symbol	Astrocytes	Neuron	Oligodendrocyte Precursor Cell	Newly Formed Oligodendrocyte	Myelinating Oligodendrocytes	Microglia	Endothelial Cells
Tmem184c	21.7876655	11.819968	22.036767	27.0840105	10.2679345	0.4910185	2.6862575
Tmem185b	3.722704	1.960061	4.081239	1.7804415	1.572028	17.7465925	7.768374
Tmem186	2.314672	2.278132	2.2972775	1.3439665	0.926472	1.9006755	1.1796435
Tmem188	17.4808285	11.7921685	15.2478575	13.1011695	7.66112	2.768542	16.443422
Tmem189	15.2587145	17.440152	16.1364175	57.101598	88.8447255	63.8907365	13.457422
Tmem19	15.523192	13.7979595	13.547206	23.265042	21.323992	5.940664	5.3058595
Tmem190	0.1	0.1	0.1	0.1	0.137434	0.123616	0.1
Tmem191c	2.65164	10.090666	11.560751	5.4534875	3.270449	3.897453	0.8363925
Tmem192	3.0210715	5.7655665	5.8259765	10.30471	16.4442915	19.157824	6.921481
Tmem194	1.951293	0.8065315	2.3587555	0.980679	0.252335	0.5766665	1.4586
Tmem194b	2.3057755	2.6557775	5.940433	2.339778	1.3679905	1.6506355	1.753759
Tmem196	0.27531	2.4268165	6.7971465	1.2664435	0.1	0.1	0.1
Tmem198	5.9681505	20.5111585	11.2440055	2.836731	1.8936065	2.0573825	0.208336
Tmem199	7.7714865	10.77556	8.2585195	15.4437395	13.1282615	11.37345	10.0852615
Tmem2	2.034369	3.1922905	3.61921	26.8805135	4.108735	0.8981465	9.8279095
Tmem20	0.5761525	0.5365995	3.249995	3.192716	0.5221835	0.4466625	0.101671
Tmem200a	0.225652	9.951699	1.255495	0.632133	0.634924	0.1	0.1
Tmem200b	0.4894215	0.2148835	5.2876295	0.85896	0.1	0.491554	0.734592
Tmem200c	3.151909	1.061621	0.6527095	0.404573	0.5030775	0.1	0.1
Tmem201	17.915191	17.861874	14.976693	13.805807	9.0937935	12.3213265	3.7324875
Tmem202	0.1110985	0.1446265	0.120189	0.205653	0.434666	1.0042815	0.1
Tmem203	9.800946	5.130886	8.438075	16.072061	13.1461425	12.1610035	16.304115
Tmem204	0.620149	0.3525715	3.666397	0.1	0.2803625	48.7295805	96.6824205
Tmem205	12.6588395	7.029266	17.2453425	32.462265	39.06071	4.5017165	17.1771935
Tmem206	7.0211245	3.0814035	8.956924	4.7345315	2.5863245	45.7773785	8.203492
Tmem207	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem208	21.524977	20.8565225	35.08412	42.5140465	38.628685	33.03614	41.34817
Tmem209	11.869825	4.252219	11.731512	7.9350235	3.8195835	2.992044	5.5362265
Tmem210	0.1	0.3532545	0.1	0.1	0.1	0.1	0.1
Tmem211	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem212	0.330626	0.1	0.1	0.1	0.1	0.1	0.354165
Tmem213	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem214	15.979257	12.6318655	17.2185435	14.4517345	9.546242	32.111424	26.80172
Tmem215	0.1	0.1641545	0.2678815	0.1	0.1	0.1	0.1
Tmem216	3.9416845	2.8827115	5.612429	2.0878535	0.92748	1.391577	4.42328
Tmem217	0.1387835	0.1	0.1	0.299192	0.3321955	0.1	0.1
Tmem218	27.2573825	11.729438	9.4886225	4.2066615	3.697407	2.7945855	11.988516
Tmem219	7.4179905	6.674195	13.3697565	13.4942605	17.9326775	39.6966765	16.6413885
Tmem22	5.466674	6.839869	1.0660015	0.732742	1.688715	0.3844945	1.1929785
Tmem220	0.899197	0.3119855	0.1899255	0.181731	0.1	0.3430395	0.6512145
Tmem221	0.1	0.1	0.1	0.1	0.1	0.7745085	0.1
Tmem222	21.8223305	28.8499745	43.0686875	34.8613785	21.337347	35.901256	13.067737
Tmem223	28.2431595	29.57314	70.122634	64.777178	56.9218505	38.1522075	77.491367
Tmem225	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem229a	52.1981445	5.9795875	11.329318	9.040972	15.347032	0.3653005	0.125656
Tmem229b	3.547357	20.2041265	17.185369	12.4515865	21.5563915	9.172597	5.3731315
Tmem231	1.1703975	1.914243	2.891147	1.8940855	0.637553	1.315534	0.626735
Tmem232	0.1263205	0.1	0.1	0.1	0.1	0.1	0.1
Tmem233	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem25	4.0056905	5.9629095	3.0346385	4.748458	4.4572585	0.796911	0.150171
Tmem26	0.1	0.1156555	0.47673	0.1	0.1	0.1	0.25408
Tmem27	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem28	0.260464	3.5841185	1.128759	0.8302135	3.217647	0.227144	0.1
Tmem29	10.684521	15.178733	12.50041	6.6764195	4.1277375	2.1418675	10.0652755
Tmem30a	46.5392955	70.8498015	70.190937	78.582701	42.2662525	14.041687	57.216174
Tmem30b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem30c	0.20831	0.674689	0.2769305	0.1	0.1	0.1	0.1
Tmem33	15.476228	13.9629835	23.6192795	34.6727935	24.1293095	9.6747865	12.2303855
Tmem35	2.572788	25.9328065	35.0726405	10.550648	0.755896	0.655237	0.405916
Tmem37	1.497234	0.118648	1.895303	0.1023435	0.25793	29.4696605	19.3504045
Tmem38a	8.7638245	17.1870135	17.15446	14.471036	15.368763	2.574385	1.2521785
Tmem38b	5.840735	1.795895	7.0709995	4.626147	5.4430975	3.72763	2.5869865
Tmem39a	11.755664	3.5518705	6.7608825	5.433201	1.983969	5.839022	8.5316455
Tmem39b	4.058137	5.3653555	7.288036	3.2181245	1.016766	6.0141555	5.222807
Tmem40	0.612532	0.4601825	2.5547235	8.7873745	1.9312705	4.991529	0.164202
Tmem41a	2.937277	6.2638295	4.583631	1.3434135	0.713275	7.6712665	5.0893895
Tmem41b	18.866553	8.662157	13.5367265	19.0672645	15.2001275	6.4239455	7.6472045
Tmem42	3.272463	5.5385455	10.9695515	6.914627	5.62984	4.044396	5.7419855
Tmem43	21.557338	15.0964205	20.0187645	11.215695	6.7146955	19.1031565	17.1743275
Tmem44	33.920105	5.087735	5.4980645	1.7098585	0.510291	20.5594255	37.7830395
Tmem45a	0.1	0.1238785	1.2147065	0.3350845	0.153114	0.1	2.4370965
Tmem45b	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem47	47.037338	27.527296	12.835653	1.469969	1.144182	0.2881495	6.72728
Tmem48	10.5521365	9.252348	9.0626725	9.534348	4.29997	1.996817	3.3013985
Tmem5	12.9152875	9.6301615	21.4938865	21.3175185	24.7169375	5.7325035	15.3929525
Tmem50a	23.7083155	49.351173	64.173548	60.110366	77.971722	144.789991	126.6839525
Tmem50b	35.164887	32.5713975	37.9573105	52.074299	48.9984025	23.0856535	14.2900555
Tmem51	17.9521095	0.768725	1.8862835	0.5053505	0.4458135	1.0642365	22.0598635
Tmem52	0.319576	0.217384	0.888189	0.1	0.160307	22.74822	0.3598795
Tmem53	1.7483265	0.845651	0.640359	0.188911	0.2036115	1.4635325	0.7672905
Tmem54	0.1	0.1195895	0.1	0.1	0.1	0.101267	0.1
Tmem55a	23.825164	17.0296415	20.655206	9.402617	2.2018525	4.6327135	10.8260825
Tmem55b	25.1021875	18.7606915	13.616287	22.789161	29.0999655	46.2056935	9.8514125
Tmem56	17.144896	10.8236295	5.949139	2.483337	1.8266265	0.236055	0.180717
Tmem57	7.956121	25.6063845	17.287147	11.937394	6.9650905	5.454589	14.811689
Tmem59	109.4363405	89.4985745	162.803542	178.7299525	144.532099	148.231572	232.7746795
Tmem59l	0.1343865	44.0039345	8.500528	1.842964	2.047252	1.7565095	0.358576
Tmem60	11.5133605	8.160778	13.9156325	12.989048	16.9510515	7.926036	7.962758
Tmem62	8.939256	7.4059945	13.2501245	14.0949775	14.359293	1.5915835	1.914338
Tmem63a	3.778708	0.2245255	3.551262	41.7938135	111.4607015	120.916584	14.24917
Tmem63b	48.6197155	47.962024	63.9046325	90.6564515	64.8896585	7.508175	12.497949
Tmem63c	0.110229	7.524907	3.029117	0.5980565	0.2404115	0.235081	0.1
Tmem64	7.931874	4.6009795	18.316621	6.4496425	0.914537	11.149701	14.9820085
Tmem65	17.0533735	30.9096245	18.490161	15.277786	8.622342	4.9819455	15.953697
Tmem66	103.8098635	125.9913665	121.7434485	127.2386825	119.765086	278.4349535	219.7764145
Tmem67	3.673618	3.6323575	2.463231	1.030524	0.22799	0.3124365	3.9799395
Tmem68	15.15125	11.3475025	11.56076	15.328557	7.283279	6.939043	11.8392145
Tmem69	1.6521375	1.5954845	2.269801	2.2506425	1.305051	0.8584935	1.017597
Tmem70	7.4308655	8.6393025	8.129069	5.6403335	3.625688	3.0311795	6.9761565
Tmem71	0.1	0.1	0.107708	0.2249615	0.1	0.3061575	2.7702925
Tmem72	0.1	0.260583	0.1	0.1	0.1	0.1	0.1
Tmem74	0.145408	0.7295725	0.4327495	0.5378245	0.9267465	0.1	0.1
Tmem79	0.323116	0.465572	0.5733175	0.3712135	0.272006	1.501324	1.4848905
Tmem8	1.0840995	1.5918105	2.3602065	1.604522	0.81373	3.529344	0.870122
Tmem80	12.467063	5.4603455	13.04387	11.2163395	10.165404	2.650606	4.815717
Tmem81	1.975166	0.5061795	0.6564425	2.60602	4.482364	1.0292585	0.9785065
Tmem82	8.6652515	0.28566	0.1	0.1	0.1	1.6399185	0.1510305
Tmem85	23.534843	44.3939315	38.6989505	42.2326035	36.124249	18.45917	39.842904
Tmem86a	5.954657	4.1262095	32.4940275	15.210459	2.1448215	153.9816195	39.215647
Tmem86b	9.749714	5.419965	4.619656	5.2257965	1.300963	3.9976485	1.3945715
Tmem87a	26.0912905	8.840953	16.610742	21.114275	7.957803	6.4486475	23.158897
Tmem87b	7.714139	11.3354435	7.770869	6.9339965	2.5567735	3.363478	9.1124265
Tmem88	2.7563035	0.3854765	0.258125	0.4728215	0.1187275	2.628179	22.9020105
Tmem88b	0.33932	0.337844	3.902013	125.542273	197.3848165	0.187564	0.413197
Tmem89	0.146372	0.1	0.1	0.1	0.1	0.1	0.1
Tmem8b	7.4329215	9.7408775	8.24205	9.982125	3.8487495	2.014461	1.233017
Tmem8c	0.109167	0.154262	0.434617	0.7794075	0.1953155	11.6099515	0.1
Tmem9	36.0139055	29.018611	77.3950145	32.7741365	7.1384865	18.655931	25.7463625
Tmem90a	0.1017475	35.8972455	0.345299	0.115399	0.3552405	0.426007	0.1463795
Tmem90b	0.1628795	2.9524905	4.8135115	0.583383	0.4197485	0.4324215	0.1001295
Tmem91	0.127634	7.945708	0.698149	0.1555285	0.99307	0.735048	0.4801895
Tmem92-ps	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem93	16.7681275	22.870092	25.4947835	26.4893705	26.00912	30.817643	26.596868
Tmem95	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmem97	14.3207875	5.656719	12.022164	8.91916	14.2446995	15.1878605	5.2490575
Tmem98	5.273964	1.6345135	6.6243535	25.7292925	36.5749475	1.7434055	75.457074
Tmem9b	36.599551	23.6306635	77.2325935	115.49362	102.223225	47.078029	39.1052085
Tmf1	7.0817155	4.8195395	5.780262	6.633091	3.671175	1.671124	13.039196
Tmie	1.6263755	0.7208875	2.2453225	0.3646265	0.1	0.1	0.122083
Tmigd1	0.1	0.1	0.1	0.1	0.1	0.1	0.7167645
Tmlhe	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmod1	0.1805795	0.561796	6.275103	13.2313945	29.15742	2.510423	0.185963
Tmod2	11.746625	27.8578695	10.1333725	19.7326635	10.8257235	0.524991	0.395176
Tmod3	11.0425665	8.320602	10.939647	7.630824	3.6688685	7.844927	62.4630555
Tmod4	0.317687	0.117542	0.167304	0.134945	0.119279	0.347089	0.637673
Tmpo	16.9684765	16.9105485	42.312155	12.3325365	4.105701	8.8214005	31.449327
Tmppe	0.9509995	3.921204	1.359884	0.81686	0.2332375	1.580602	1.603061
Tmprss11a	0.1	0.1	0.2093005	0.1	0.1	0.1	0.1
Tmprss11bnl	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss11c	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss11d	0.106933	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss11e	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss11f	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss12	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss13	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss15	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss2	0.1	0.3481445	0.1	0.1	0.1	0.1	0.1
Tmprss3	0.1	0.1	0.5651795	0.6464145	0.1	0.1	0.1
Tmprss4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss5	0.2464625	0.1116945	0.100238	4.76049	1.4811815	0.1	0.1
Tmprss6	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmprss7	4.624183	0.691482	1.756558	0.2323535	0.1394575	0.105939	0.1347375
Tmprss9	0.1	0.179186	0.1026545	0.1	0.1	0.1	0.1
Tmsb10	2.298752	62.5247655	12.282605	5.706341	7.8800545	6.8984205	242.995436
Tmsb15a	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tmsb15b1	1.402228	7.312182	6.9337885	4.0871375	4.8272725	1.5188715	1.4765535
Tmsb15b2	0.323131	2.683711	1.6953895	1.116759	1.3587605	0.1	1.2206515
Tmsb15l	0.6955055	2.391803	1.1412735	1.8649305	1.445578	1.383707	1.461329
Tmsb4x	188.894538	779.285619	723.576623	732.498617	1265.050178	3852.875125	7598.224701
Tmtc1	1.6066955	5.8471885	1.325447	3.4656345	2.347891	0.1	6.0238295
Tmtc2	9.113371	2.613024	5.856107	8.299476	4.125129	0.1	16.4033165
Tmtc3	6.97719	3.3604555	4.0644545	1.9130995	0.31858	0.380148	4.5348695
Tmtc4	0.6946785	9.379298	0.599825	0.353521	0.252781	1.451719	6.5551705
Tmub1	4.1046	10.804366	6.2140045	4.8144395	5.5108115	5.37448	3.8453635
Tmub2	23.7326735	18.4879195	24.8384085	19.2973685	17.1760335	23.6687465	18.077023
Tmx1	39.104654	34.2378315	43.560966	28.995191	9.196092	9.2403555	34.984689
Tmx2	35.4816065	24.1415925	42.208581	35.368672	21.830503	9.903481	11.648394
Tmx3	32.8672975	13.095235	25.91798	19.010693	12.000405	3.9344335	26.184012
Tmx4	13.916679	52.1254445	31.366192	13.058101	3.6237745	7.2572145	10.5481705
Tnc	118.150434	10.4480215	0.3487585	0.1	0.127802	0.17281	0.6530585
Tnf	0.389928	0.128044	4.290849	0.1536775	0.3149355	536.300725	6.577368
Tnfaip1	15.191022	12.942759	18.440688	6.5271875	2.8218185	16.6257805	104.915151
Tnfaip2	3.727913	0.148485	0.682788	0.1	0.1	60.7137685	1.111079
Tnfaip3	5.0190495	1.66272	7.740055	1.8859845	0.342704	135.174841	54.6556185
Tnfaip6	13.771744	0.9751495	12.222772	6.814959	16.6056895	0.1	0.273762
Tnfaip8	18.879795	1.590377	1.635917	0.1053435	0.169623	5.440205	3.234681
Tnfaip8l1	0.5709025	0.865645	2.123119	0.5059865	0.1613155	0.626217	19.0000795
Tnfaip8l2	0.1042315	0.411431	2.102299	0.3000605	0.352698	60.259608	0.6072875
Tnfaip8l3	0.6489985	2.7994325	0.160856	0.1	0.1	0.1	0.1
Tnfrsf10b	0.7121655	0.3217035	0.209246	0.1082745	0.1082215	0.2237255	23.050371
Tnfrsf11a	0.1	0.1416455	0.6340075	0.1	0.1	7.1697985	0.1
Tnfrsf11b	0.145971	0.1024485	1.2521905	0.5029275	0.1	0.1	13.2807
Tnfrsf12a	6.230339	3.7463485	7.9354605	2.8255105	2.9420915	206.161095	137.6333995
Tnfrsf13b	0.1	0.1	0.5210005	0.1	0.109458	4.6428185	0.1
Tnfrsf13c	0.17629	0.20009	0.259594	0.2268065	0.6313005	0.236986	0.1195975
Tnfrsf14	1.167374	0.1	0.26887	0.1	0.1	4.9570665	0.589331
Tnfrsf17	0.1	0.1	0.743074	0.1	0.110754	14.599408	0.1
Tnfrsf18	0.8463015	0.106356	0.188849	0.17831	0.1	0.241686	1.5673545
Tnfrsf19	201.304103	17.216929	48.2048505	8.7550915	2.662192	1.565748	64.558908
Tnfrsf1a	11.608222	1.6158485	26.8633815	5.9916415	0.6130885	109.8681685	24.462985
Tnfrsf1b	0.1	0.1268775	1.6283565	0.1	0.1192565	89.750315	5.487785
Tnfrsf21	14.685217	40.236899	30.509255	33.219552	8.963165	43.773613	7.4835495
Tnfrsf22	1.027916	0.31202	1.2079245	1.346345	0.718242	0.2983015	0.8293115
Tnfrsf23	0.1	0.152779	0.160235	0.1	0.1	1.9138485	0.5902725
Tnfrsf25	0.154109	0.1672595	0.2318005	0.1	0.1	0.770287	2.924576
Tnfrsf26	0.122882	0.101072	0.103829	0.1	0.1	0.1	0.112036
Tnfrsf4	0.8192285	0.421683	0.255486	0.5820275	0.1	0.741451	0.372561
Tnfrsf8	0.1	0.1	0.1	0.1	0.1	0.1161235	0.721549
Tnfrsf9	0.1	0.10466	0.1	0.1	0.1	0.152052	0.1449375
Tnfsf10	0.1	0.1	0.1	0.1	0.1	0.1	8.4980835
Tnfsf11	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnfsf12	2.883622	2.2974005	9.9205975	2.202351	0.5396465	11.9012565	3.7681945
Tnfsf13	0.4156	0.2040285	0.890437	0.388074	0.1	1.87154	0.8969755
Tnfsf13b	0.3971085	0.15056	0.1551215	0.1	0.1	0.5409005	0.1
Tnfsf14	0.1	0.1	0.1	0.1	0.1	1.7478875	0.1
Tnfsf15	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnfsf18	0.1	0.1	0.1	0.1	0.1	0.9712375	0.228263
Tnfsf4	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnfsf8	0.1	0.1	0.1	0.1	0.1	0.1	0.1466725
Tnfsf9	1.1826355	1.4747895	2.9051545	1.7966135	0.7672805	6.4429275	0.2754935
Tnik	32.8078935	19.6698295	12.74183	16.7116955	3.148682	0.2431835	0.5737045
Tnip1	3.583983	5.928912	4.5080855	5.723259	5.251128	23.3911875	20.0859
Tnip2	5.1337775	4.85704	4.329292	2.436587	1.5011345	14.982132	4.7315055
Tnip3	0.1	0.1	0.1	0.1	0.1	0.1601705	0.1
Tnk1	0.1	0.1	0.1476495	0.1082675	0.1	0.1	0.1
Tnk2	35.5571635	22.1108975	30.3234935	30.717	11.2565205	10.14949	21.78915
Tnks	8.2072945	16.9078525	14.346632	16.192575	7.1138775	2.541017	7.110321
Tnks1bp1	7.658906	6.1559085	5.237246	2.000798	1.0720265	4.943706	15.3369715
Tnks2	30.200592	21.0833425	23.407021	26.9089105	12.3795865	11.6026235	27.934086
Tnmd	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnn	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnnc1	0.1	0.842525	0.6117805	0.1	0.717047	0.72296	0.326401
Tnnc2	0.1317	0.104227	0.1	0.1825735	0.1	0.1481525	0.154904
Tnni1	0.1	0.1	0.2830815	8.672518	10.7834545	0.1929715	0.130248
Tnni2	0.1	0.108314	0.314016	0.1	0.1	10.7005645	0.1
Tnni3	0.8403815	0.1750085	0.117076	0.1	0.1	0.276168	0.2928605
Tnni3k	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnnt1	0.1328625	0.1	0.185771	0.122282	0.4137235	0.2975445	0.500819
Tnnt2	0.1	0.165555	0.1899805	0.13151	0.127446	0.1	0.1
Tnnt3	0.465736	0.1	0.1	0.1	0.1	0.1458055	0.1018095
Tnp1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnp2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tnpo1	12.39841	15.8247635	27.637014	12.0738645	2.0549375	3.8982225	14.5875035
Tnpo2	13.523833	42.859809	18.48991	18.2730765	12.331436	21.6068895	10.949657
Tnpo3	14.175264	15.3947075	16.031511	9.9829025	3.705445	6.769025	12.106887
Tnr	0.6962285	3.351481	111.359871	158.6036365	4.9507165	0.1	0.1
Tnrc18	15.4642595	19.389048	10.546463	4.595335	1.175151	9.434338	5.045691
Tnrc6a	16.73227	13.951873	8.296787	8.565106	2.017732	1.6405935	4.1252615
Tnrc6b	6.1940145	5.9940325	3.562053	2.3860525	0.7363465	1.3816975	2.1947115
Tnrc6c	5.5077075	12.835114	4.8927935	2.9448775	0.715235	1.9858005	1.746683
Tns1	7.8535835	0.6954895	1.264492	3.246849	2.2534965	5.576945	14.988193
Tns3	21.4442885	2.1931435	29.4475655	104.88801	28.153335	24.233603	2.0443575
Tns4	0.1	0.1	0.1	0.1	0.1	0.344587	0.1
Tnxb	0.140664	0.114482	0.258461	0.1	0.1	0.1	0.291646
Tob1	99.843205	52.981657	25.3698025	24.5320615	13.014681	3.02805	43.163542
Tob2	14.023117	14.18819	12.0332645	16.341422	7.102046	28.407491	23.3592155
Toe1	4.077561	4.0729295	4.937194	2.34554	1.5208705	4.1657125	3.5655835
Tollip	22.229612	32.4559385	36.2253245	36.814853	24.847319	49.740937	42.419578
Tom1	0.1	0.1	0.1	0.107854	0.1	0.1	0.1
Tom1l1	27.322509	5.6476895	7.455358	1.948099	0.7217325	4.1447555	0.575532
Tom1l2	23.7510335	30.341774	16.5594045	16.1213065	18.801893	7.7906095	15.8603095
Tomm20	24.47907	45.737288	32.9871965	54.928252	34.0458515	44.311208	79.0391435
Tomm20l	0.1	0.1107215	0.1	0.1	0.1	0.1	0.135586
Tomm22	16.7587445	28.1616125	32.9322005	42.371349	35.972386	27.7382115	31.155938
Tomm34	10.175176	9.55398	12.797289	9.3542935	8.03326	17.196239	6.817648
Tomm40	24.718231	26.659269	23.5761335	19.843714	12.1722565	17.3258525	14.900123
Tomm40l	6.3405585	7.7374045	12.2063215	7.8891545	9.596474	7.900165	12.28986
Tomm5	10.487309	9.778443	18.931693	13.98739	11.254967	12.017137	13.3415685
Tomm6	15.220678	29.686581	29.7454815	43.367852	50.7015545	49.6838565	44.588837
Tomm7	13.95102	17.326795	32.553042	26.783774	23.6770935	30.792082	58.585355
Tomm70a	12.2691925	32.5029345	17.8255185	14.8509885	6.960104	4.4060215	22.1969005
Tomt	1.031196	1.110981	1.4698085	1.238847	0.709904	1.248052	0.5867105
Tonsl	1.912674	2.0873885	2.620784	0.6926075	0.2972755	0.7777825	0.6576685
Top1	27.268115	15.085683	22.0855515	12.520862	3.1252485	5.9517545	16.6473815
Top1mt	3.157081	3.653344	1.7984205	3.352525	5.2855045	2.618846	1.4703565
Top2a	7.6527795	0.809239	11.147303	0.8600685	0.1	0.917497	6.8797735
Top2b	27.640319	25.5591735	27.584186	17.814909	3.2851735	2.2427445	25.397343
Top3a	2.149757	1.2780345	1.6792055	0.9422295	0.627214	5.8810035	2.4448385
Top3b	9.786034	6.7332705	8.199979	6.02731	3.0956255	8.754412	8.1044025
Topbp1	11.569621	3.2325815	9.1890585	4.33546	1.846684	0.9409695	7.0657345
Topors	21.7575505	9.315277	11.0770715	7.597249	2.0285075	4.007144	32.327658
Tor1a	12.2824105	13.2328475	18.4323765	13.7768345	10.4099015	18.6872645	19.8536755
Tor1aip1	15.6002015	5.568904	11.2698695	6.156665	3.8465635	26.7882175	15.610149
Tor1aip2	23.9502305	15.9728085	29.481692	39.959203	33.050569	21.571307	33.085945
Tor1b	12.8490575	6.0201035	22.2345285	14.26219	6.971008	15.4981415	11.550963
Tor2a	16.433275	7.1341125	22.466825	8.679922	3.291198	30.2674885	18.9831625
Tor3a	8.49003	0.6325285	7.6823	1.639817	0.674782	42.216977	3.6896315
Tox	6.8069015	5.266736	10.777668	3.176817	0.449585	0.124308	0.9251925
Tox2	4.513593	4.615282	2.890442	0.8756485	0.1251395	0.8412435	0.129331
Tox3	4.928704	8.8761815	15.394494	5.948762	0.519635	0.1	2.9761145
Tox4	6.8105145	10.4045515	10.530401	8.273957	5.506519	19.948794	13.2770025
Tpbg	21.9576155	5.9818915	2.410988	0.222345	0.326285	0.3368975	2.7719435
Tpbpa	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tpbpb	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tpcn1	32.456802	5.7543515	6.8395295	3.3386665	2.63034	24.105546	23.347455
Tpcn2	4.68323	1.0597575	2.071094	1.3912385	0.2938765	5.4937505	3.5957595
Tpd52	3.5723785	15.018828	4.5518165	46.911545	50.4561275	16.203665	31.2165785
Tpd52l1	4.2697175	3.939888	6.962359	2.1370415	0.2805025	0.1889735	52.1743655
Tpd52l2	19.4934065	16.952972	29.180274	23.521071	20.1780055	20.26347	26.460711
Tph1	0.1	0.1	0.1781335	0.1294045	0.1	0.109636	0.1
Tph2	1.0605525	0.4565205	0.621505	0.1	0.1545695	0.1	0.1
Tpi1	39.7075035	84.161533	55.0409815	45.914796	67.5894735	95.061092	73.505962
Tpk1	1.7667345	0.931156	2.401098	2.713021	1.1710685	0.915481	9.897759
Tpm1	12.433192	29.341594	140.4189645	36.970429	17.9441685	4.5554815	108.5333995
Tpm2	0.8669515	0.3611825	0.8412705	0.1	0.1	0.8494815	0.859381
Tpm3	28.877143	26.4698845	28.8427375	20.881988	22.701422	119.7256845	27.582178
Tpm4	18.352884	8.7105525	21.985006	7.5509355	4.6683305	15.643656	322.792067
Tpmt	9.0373795	1.4252235	5.276445	4.265817	2.950366	0.23063	1.383232
Tpo	0.1456345	0.1	0.1	0.1	0.1	0.1	0.1
Tpp1	40.372068	8.5219125	35.418256	37.6814525	16.8110555	69.7176805	35.97782
Tpp2	12.2214225	9.167016	8.8630895	5.5355885	1.7609515	4.848713	19.269188
Tppp	0.216962	10.203668	15.69393	190.5469575	158.6789085	7.346059	0.2922355
Tppp2	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tppp3	7.9127775	12.723555	5.420991	64.2465055	215.67524	1.8127905	8.924643
Tpr	13.439292	7.175297	9.1517985	4.722976	1.149136	1.8078875	11.555879
Tpra1	7.3026125	5.088357	5.9326435	2.709237	2.350818	32.27873	23.0453525
Tprg	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Tprgl	34.999713	67.362303	55.3691215	74.724939	89.6217425	65.4234165	100.790017
Tprkb	15.732688	11.762892	20.905796	12.026163	10.78631	3.5440005	11.258673
Tprn	2.181155	5.265885	2.7590265	45.312759	73.8125235	3.297213	2.722324
Tpsab1	0.1	0.1	0.1	0.1	0.1	0.3419575	0.1
Tpsb2	0.1	0.1	0.1	0.1	0.1	0.1881935	0.1
Tpsg1	0.1	0.1	0.132021	0.1	0.1	0.1	0.1
Tpst1	11.3896375	12.0692385	17.6532635	26.5866065	30.0876545	3.863632	26.154567
Tpst2	15.013921	8.5004	12.5835235	8.7235145	11.5012145	118.104505	47.065216
Tpt1	14.5595475	20.159493	26.508567	26.1626275	43.582954	104.4026825	143.8800265
Tpt1p	1.9539535	1.478709	0.1	0.1	0.1	0.1	0.1
Tpte	0.1054685	0.1	0.1	0.1	0.1	0.1	0.1
Tpx2	3.6880455	0.904534	8.2433935	0.7597045	0.1696565	0.363378	3.0055465
Tra2a	83.0697805	50.395941	54.18059	38.980351	11.0839795	9.627658	30.0096575
Tra2b	27.6378515	30.455525	29.041163	25.8876185	8.2080335	9.109738	31.1353
Trabd	7.364324	6.602267	12.4860055	11.0402115	7.3635435	14.102803	19.329814
Tradd	0.72481	0.900174	2.3679855	6.8917555	6.8036735	6.953218	5.6426235
Traf1	0.6143425	0.1	0.1962165	0.1	0.1	0.717143	0.3475935
Traf2	4.4755855	1.6814755	3.3450785	2.6220305	3.1306305	12.294362	5.5628995
Traf3	12.044767	12.8731235	9.173354	4.421803	2.949186	10.24604	2.067509
