Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
CELF5	0.824548	2.96901	4.14131	3.97994	1.88926
MMD2	19.3544	33.9368	61.2148	47.1991	30.1218
RHOB	23.8077	47.0467	76.3213	60.3807	27.6815
CCDC80	7.95641	17.7481	30.3339	19.161	8.87484
CSF1R	0.160145	4.35927	5.42176	2.35006	0.607114
ANKRD34A	1.54708	3.07978	6.09035	5.35035	3.38466
APOE	210.959	877.046	1189.45	938.241	356.581
SH2D4A	0.531681	0.45511	1.00126	0.988296	0.572848
FAM110B	1.50621	2.89635	4.88455	4.55298	2.47574
WIF1	0.923499	0.848782	1.60682	1.85479	1.12099
PIK3IP1	6.55179	10.4663	15.9965	15.8696	8.08314
KCNK3	0.519714	2.60946	3.46114	2.14935	1.46831
EPHX4	0.671403	0.711615	1.27425	1.05197	1.00773
TNFSF9	1.52545	2.55823	4.10947	4.12982	2.30955
ABAT	25.5817	54.7034	94.3922	87.1592	40.225
NMNAT2	5.68678	15.3725	24.443	21.2735	11.2862
OLFML2A	1.10378	1.00643	3.94828	1.04112	1.34429
MDK	27.4456	76.0043	111.353	80.6682	34.7492
ABI3	0.403018	0.846474	0.950494	0.655942	0.394743
ITIH3	0.140927	2.0521	2.55479	2.08265	0.78038
BST2	14.3232	20.9828	35.2791	34.6234	11.7324
PRNP	74.7192	115.531	184.16	183.241	80.6408
MAFB	1.08531	3.72308	5.00741	4.39864	1.53624
INHBB	4.55091	8.41322	10.6598	11.8787	5.01819
ZFYVE28	0.885363	1.18671	2.57879	2.4943	1.41796
FAM129A	0.688564	1.72396	1.83097	1.91776	0.516657
CMTM7	2.16104	3.7555	5.19337	5.91462	2.3069
DPYD	1.12761	1.94256	3.00232	3.09281	1.34181
SMARCA1	1.17323	1.60679	3.39069	2.71292	1.7787
FTH1	1537.23	3015.84	4807.07	4698.04	2039.93
DLC1	1.06237	3.05037	4.56815	3.8794	1.70442
ARHGEF28	0.587365	1.20719	2.03979	1.75793	0.915413
HIST1H2BB	0.987849	1.33751	2.57006	2.52504	0.892657
AXL	8.65215	14.9169	27.8605	23.6542	12.9189
IGSF6	0.0957082	1.65675	2.31529	0.861837	0.296107
CEBPB	6.57941	14.0005	17.4997	15.0956	6.62875
SRPX2	0.572985	1.35637	1.68762	1.89948	0.509951
STMN4	2.13865	5.52603	9.76963	5.08481	4.23916
CASP4	1.66363	5.83766	6.0412	7.93169	2.10607
HIST1H2BL	2.44329	3.15915	5.75909	5.80586	2.40947
SELPLG	0.0614153	0.893508	1.06942	0.593687	0.135956
VEGFA	44.843	32.9626	46.2644	31.8514	34.9029
GPR153	1.56334	3.81475	5.81517	5.64869	2.54076
SOCS1	0.747682	1.01639	1.9954	1.18801	0.495607
PAQR9	0.860424	0.429602	1.59394	1.45063	0.893159
FLRT2	2.14808	3.06687	5.26975	5.24104	2.15997
TMEM200A	2.25401	4.47886	7.58014	4.54317	1.52772
MMP11	1.21023	7.99774	8.78852	8.87347	3.51446
ACAD11	7.88406	12.3204	23.4387	20.1842	9.83056
PSEN2	2.9472	5.32503	8.89655	8.72049	4.1722
ST8SIA5	2.14798	4.97946	8.87215	8.26372	4.62761
CMKLR1	0.58557	4.58085	5.18907	4.87041	1.36919
SLC2A1	24.3562	26.5337	36.5466	31.4562	22.4435
CSRNP1	1.68594	3.11026	5.24733	4.95087	2.17622
MOXD1	0.664642	1.52953	2.84136	3.25795	2.94613
KCNK13	0.792137	0.935306	1.69727	1.81333	0.710485
SLC16A14	0.739433	1.0871	2.65396	1.51312	1.20445
CCPG1	11.8034	17.1506	31.1237	30.3297	15.0561
IL1RAP	10.3769	13.0471	29.4722	23.0842	15.217
PHACTR1	0.713712	1.02156	2.53691	1.65528	0.966469
MAP7	0.871743	1.82262	3.42081	2.65646	1.58105
MYRIP	0.885803	1.44614	3.3627	2.58719	1.45475
GPR17	6.74189	11.4301	32.9908	11.3344	8.32679
ESPN	0.74018	1.3882	1.14946	1.22106	1.27084
DNAJA4	2.22067	3.27843	6.04705	5.41162	2.99914
C7orf72	0	0.611608	0.546284	0.794076	0.646595
KIAA1755	0.386123	2.87152	3.65561	3.33779	1.24141
SMTNL2	0.87295	0.614081	1.44483	0.556069	0.730335
SLC25A34	1.66506	2.12567	6.28166	3.48989	2.2823
ALDH1A3	0.460237	1.34277	2.1054	2.32796	1.52244
PITX3	0.063326	0.511397	0.317607	0.236088	0.579786
HPGD	0.439952	1.26462	1.91769	0.914579	0.700483
PLXNB3	2.01375	2.55472	7.97786	3.30884	1.87462
PPP2R2C	4.78507	13.9379	27.2161	18.856	13.4792
CCDC65	0.331587	0.628966	0.64543	1.20674	0.276451
KIF5A	0.982497	2.01759	4.77545	2.88982	2.12078
EMC9	3.08113	5.21932	9.41069	6.72516	2.97456
FAM105A	0.530369	1.21368	2.16103	1.57359	0.76389
PRM1	0	439.063	362.028	429.726	11.2277
INCA1	0.384151	1.50972	1.73937	1.45141	0.939516
SLC7A4	0.425339	1.14402	1.85468	1.81733	1.03277
LNX1	3.1171	3.52409	9.08426	6.47966	3.64281
FICD	2.19604	3.01672	5.30621	5.31341	2.6339
PCTP	0.857575	1.63795	2.59143	2.82268	1.2932
RUFY4	0.397945	0.511577	1.15185	1.16961	0.701574
HEYL	0.25448	1.52289	2.26664	1.58179	0.621634
RGS4	1.11631	1.85621	3.4714	2.91371	2.29456
KIF9	0.261016	0.869901	1.11689	1.03599	0.372431
NRTN	0.411551	0.777171	1.18615	0.967257	0.565773
COX6A2	1.67949	6.46321	10.3207	5.6636	4.1456
INAVA	3.0463	4.52853	10.8108	7.84775	4.4762
HVCN1	1.34957	2.4249	4.13809	2.24447	0.658661
SPOCK2	10.9963	20.3797	42.8775	26.5386	17.3248
C9orf116	5.29105	15.2481	18.1663	21.2658	7.46022
SHH	0.224369	0.977638	1.07221	0.883813	0.706529
INPP5D	0.08065	1.05455	1.46768	0.783296	0.235427
POSTN	4.04015	39.8088	44.3308	47.3021	14.2728
IL3RA	1.15551	2.74352	3.32116	4.17577	1.40705
LTBP3	12.3333	23.272	37.8409	42.415	19.7319
CCDC160	0.334206	0.620136	0.895285	1.09977	0.42912
SOX10	9.64573	17.868	48.5414	23.0546	15.7839
PPFIBP1	9.73719	13.7715	29.7376	23.2511	12.6527
NQO1	8.8323	17.5625	29.3167	22.8502	10.7114
AGA	16.1099	18.2534	37.3186	33.8916	15.5917
RAB11FIP5	4.19523	8.74432	14.2642	13.496	6.49871
PTGDS	40.0652	22.7931	71.2055	61.4385	26.8391
PRSS3	0.0633161	0.913185	0.821945	0.34294	0.160016
CCDC30	0.330874	0.778982	1.12173	1.18916	0.509976
TNFAIP3	0.670281	1.55362	2.36983	2.02647	0.773161
HS3ST1	1.4256	2.05444	4.07468	3.84928	2.29678
ARAP3	0.0657634	0.892804	1.18391	0.701417	0.227301
ST3GAL1	1.81404	2.41488	4.36728	5.09166	2.69771
GRAMD1B	2.96994	4.97634	10.1882	8.12787	3.99494
MAPK9	12.3708	13.1311	19.3372	15.7518	0
FAM20C	8.5336	14.4914	25.898	22.7033	11.3009
TRAPPC6A	10.6889	18.1521	28.408	25.319	13.6592
INSL6	1.17295	1.30617	2.22432	1.65188	0.959178
B4GALT1	3.45852	6.61345	11.4712	9.66691	4.55549
POLN	0.596627	0.386694	1.58604	0.637217	0.627567
RET	0.295698	0.823221	1.42349	1.10766	0.541547
PDGFC	3.136	5.2901	9.51727	7.82206	5.0206
CMTM8	1.04391	0.871031	1.95444	1.84219	0.918969
GMPR	9.79434	16.2572	32.4336	18.6519	17.4899
ATP2B4	1.79331	2.93404	6.53087	5.07653	3.90588
ADCY5	0.725429	1.62125	3.33208	2.20022	1.37941
VASN	9.48999	12.0947	21.1063	21.9425	10.3001
GJB1	0.201083	0.726416	1.55777	1.19513	0.92701
HBEGF	15.7481	26.7317	43.8473	48.7148	27.3639
SKIL	3.8193	5.53277	10.9176	9.79479	4.83609
PNMA2	0.204248	0.515094	1.0078	0.577898	0.251981
RNF150	0.668232	0.894482	2.54253	1.5191	1.21489
KIAA1217	0.75706	1.19857	2.17185	1.99926	1.02389
PARP3	4.17906	8.07487	13.5345	16.1097	7.9591
CELF4	0.911583	2.259	3.5121	2.34755	0.588041
NDRG4	16.4258	24.0265	46.4329	37.6806	18.6007
CA10	1.64787	5.47062	9.3695	9.08729	4.06693
DAP	21.104	31.9024	55.6904	53.6999	28.5534
HCK	0.0195617	1.0554	1.47857	0.54511	0.172884
MTURN	0.84116	1.5834	3.19611	1.69942	1.01296
DAB2	7.59156	11.4162	21.4462	17.7522	6.90879
TRNP1	2.4275	4.84396	9.19779	7.33085	3.63159
CALY	0.530206	0.961437	2.4982	1.33595	0.711426
HCLS1	0.203685	4.14456	4.90451	3.1532	0.734789
CYP4V2	0.877774	2.60225	3.64914	3.51346	1.19679
NFIL3	2.68685	4.26769	6.68332	5.24693	3.92524
KIRREL2	0.781794	1.22536	2.68863	2.02765	0.740652
GABRA3	0.740666	1.30385	2.44776	1.80853	1.0184
UNC5C	0.801619	1.33069	3.32257	2.10416	1.15932
CAMSAP3	0.323285	0.75509	1.72677	0.890362	0.634267
SEMA5A	1.19915	2.37787	5.7316	3.65388	2.4057
EGR3	1.53397	1.49981	2.79338	2.57856	1.1449
RNF182	3.16584	5.66078	9.93388	8.96889	4.2859
GRIK4	1.23153	2.24688	5.07128	3.18142	2.18102
LRP2	0.335644	0.629865	1.68563	1.06673	0.767914
BHLHE41	3.42279	5.13468	9.74227	8.38563	4.15835
ZIC4	0.846432	1.57067	3.5404	2.35361	1.18258
TMEM37	12.5781	37.6236	64.39	53.7871	21.5078
GAD2	0.290942	0.847849	0.928569	1.51099	0.516279
CP	19.6686	56.8744	81.309	84.1189	29.5325
TENM4	0.93037	2.28786	3.80073	2.93273	1.25289
C1QL2	0.226325	0.523245	1.01564	0.837531	0.348363
HIC1	0.678582	2.81763	2.79878	3.80849	1.15032
CPQ	21.3675	34.8877	59.6231	54.5444	26.8469
DNASE1L1	0.521631	1.88974	2.85782	2.01989	0.995892
SLC16A6	4.52263	3.68945	8.87951	8.86961	4.11823
HMOX1	60.7423	137.638	215.889	183.271	78.0794
SEMA4D	1.41674	2.96099	6.80977	3.7266	2.30961
TGFA	4.06036	6.97983	17.358	11.8178	7.10329
SYNGR3	1.55852	2.33446	4.62444	3.54121	2.12359
LAMB1	7.73115	26.6475	40.392	35.3215	16.7155
VSTM4	1.29834	3.84564	5.4932	6.4379	2.55938
TSPAN18	0.207219	0.392758	1.19463	0.658267	0.590042
CDKN2B	14.4719	36.7372	48.0251	53.0486	23.4935
SYNPO	1.67074	3.82368	6.22292	5.61805	2.87813
STK32B	0.499964	0.884137	2.4929	1.66323	1.3776
RHOJ	17.0894	26.9828	49.6441	39.4278	15.6344
LURAP1L	2.70027	3.2665	5.65592	5.85222	2.36624
KRT222	0.334716	0.550048	1.13886	0.703684	0.247079
FMO1	0.625833	1.38243	2.06909	1.58549	0.448562
IL6R	0.562376	1.18123	2.01342	1.62009	0.762065
CXCL3	0.170138	1.73307	1.395	1.42684	0.124005
CABYR	0.338924	0.377022	0.989869	1.00339	0.618229
PRRT1	0.891106	2.34745	4.17291	2.43109	1.10302
S100A11	44.5829	79.251	137.058	129.541	65.0935
TMEM255A	2.41627	2.89311	6.71613	6.31475	2.66012
COL6A3	1.60306	25.9909	30.6852	29.0223	9.4939
TLR7	0.0921161	0.770956	1.31827	0.485029	0.219556
B2M	160.89	259.924	520.64	400.912	167.969
SH3PXD2A	1.81389	4.21855	8.00422	5.68819	3.0772
ELAVL3	1.78038	4.41406	10.446	5.59288	4.23135
PIP5K1B	3.42879	3.71808	8.99833	6.68184	3.78257
TLR4	0.49437	0.961494	1.79615	1.27132	0.507473
TMEM178A	2.80507	2.66879	7.73953	3.98009	2.42573
ADAM23	2.60028	8.59756	13.7226	10.4123	3.9088
HLA-DQB1	1.99847	2.65336	2.86787	1.80188	1.87291
NID1	14.1605	48.7984	83.838	60.9838	28.7347
GGT7	5.84031	6.58809	15.5027	13.6973	7.21293
GSDMD	0.753414	1.33845	1.71761	1.64947	0.432715
MGST3	13.5532	28.0491	49.3531	37.3799	24.65
EDNRA	3.16905	10.2965	14.8405	15.2187	5.43777
MPV17L	1.20241	2.12954	3.88625	3.38881	1.98911
NR2F2	2.06672	3.13953	7.3648	5.22978	3.81919
PRELID2	5.37015	3.15494	3.82313	2.51532	1.28694
UBXN11	0.432119	0.683748	1.16697	1.35526	0.693799
BRINP1	1.99643	2.47373	5.51163	5.22647	2.22643
COL5A2	18.3748	41.856	61.7074	56.0058	18.7538
FBXL2	0.554525	0.862774	2.09334	1.52373	0.898278
EVA1B	1.25112	5.0827	6.71359	5.97866	2.20828
FRMD5	0.624984	0.970686	2.70012	1.95587	1.38745
TBX18	0.073825	1.8096	2.00942	1.69784	0.479746
IL1R1	0.96461	2.27451	4.1744	3.40796	1.74713
EPHA4	2.09839	3.65156	7.70928	6.64233	2.9349
WIPI1	10.609	16.9475	31.0442	27.1806	13.0979
FAM114A1	5.43108	9.40486	16.6899	14.6126	6.35352
C19orf12	1.05051	2.55091	4.09173	3.817	1.68807
DNAI2	0.303714	1.0159	1.5199	1.45429	0.428155
LRRC17	0.604684	1.78912	2.3444	2.24114	1.19198
TRIP6	4.47241	8.16123	14.0143	12.2757	4.75644
CYSTM1	13.7816	17.2892	34.1272	28.8031	15.6419
IL2RG	0.0263257	1.76041	2.80492	1.12472	0.463895
PCSK1N	7.1821	20.6726	33.2765	26.564	12.3753
MMP9	0.0990986	1.38138	1.99884	0.839494	0.448502
HMGCLL1	1.44404	2.9967	4.22829	4.60601	1.54592
MGMT	5.46471	16.1856	23.1588	22.0994	10.2505
TMTC4	0.784873	0.921617	2.12369	1.71418	0.840398
SLC26A1	0.365305	0.535766	1.483	1.42793	0.818856
ZBTB42	0.258293	0.643922	1.1468	1.03954	0.58117
SCN1B	23.5626	40.0924	64.8294	66.178	22.0185
GAL3ST1	1.04863	2.15087	6.36473	2.52396	1.66166
KCNG4	0.785542	2.09065	3.14727	2.94443	0.830035
CYP46A1	1.73639	3.1626	5.89206	5.5011	2.55087
TGFB1I1	1.26575	2.70308	4.5236	3.43266	1.69269
SRXN1	11.4607	32.5213	54.4952	43.043	19.9779
SNAP91	4.61661	5.07506	13.871	10.204	6.58011
COL10A1	1.63473	8.52842	7.51009	10.5501	2.8523
GSTO2	0.388699	0.579236	0.880807	0.683336	0.395733
SYT17	1.41649	1.24921	3.55962	2.39557	1.80085
CGREF1	4.9479	9.92227	17.8053	13.3535	6.77177
PHYHIP	0.142465	0.727816	1.20853	0.872707	0.378645
COX6B2	18.1818	57.6655	75.1234	80.7209	21.7531
MOBP	0.0489969	1.90602	5.33936	1.38303	1.78563
TSPAN2	2.26457	3.20872	7.80641	3.72667	2.05322
ST6GAL1	4.14977	7.69144	15.8032	15.1141	7.3825
DOCK5	0.715632	1.23523	2.80387	2.02504	1.0739
EZR	41.013	39.2672	99.1601	94.9162	42.0686
NRROS	0.241063	0.875276	1.34805	1.19137	0.656246
NPAS2	0.184748	0.549345	0.869264	0.656896	0.553672
TREM2	0.0421346	13.1241	16.8834	8.95749	2.13791
RHOD	6.26475	14.0937	22.7136	23.5344	10.6131
LIMS2	1.10501	3.01732	7.95463	3.14789	2.4796
CIDEB	0.234916	0.775899	1.0619	0.739799	0.0648413
PIK3CD	0.248506	0.785064	1.50022	0.942426	0.604384
EPAS1	6.86617	13.256	23.0027	22.7602	7.78913
RARRES2	1.06263	2.143	3.31352	3.55409	1.1347
BAMBI	1.22166	1.37869	3.21143	3.15441	1.70822
SUSD5	2.00236	2.75991	8.09182	5.03568	3.24746
ADAMTS2	0.162694	1.05946	1.79706	1.18975	0.67229
NFASC	10.3694	25.2695	59.9326	40.4966	21.7204
SCRG1	47.8508	87.578	216.463	157.823	93.2591
CD52	0.653471	7.90769	10.3616	5.56882	0.641662
FGF18	0.472729	0.70364	1.2571	0.623247	0.306048
PDE1A	1.16725	1.31198	2.99019	2.79684	1.52543
PLIN2	16.985	31.6305	55.943	47.7064	18.2045
FAM183A	0.86418	4.35104	4.21085	4.20947	1.37668
FILIP1L	0.193028	0.777764	1.42668	0.921575	0.659762
TMEM179	1.07126	3.43341	5.19758	4.80846	1.95592
AOX1	2.10489	5.31387	10.0151	9.17802	4.49802
MITF	1.23226	2.05377	3.75839	3.04608	1.3309
ITPRIPL2	1.79417	3.24762	5.84466	5.04418	1.91329
C1QTNF2	0.0740388	0.893558	0.833781	1.29774	0.351636
STX11	0.703325	1.60639	1.9729	2.4346	1.18908
IL34	2.65329	7.71852	11.0852	11.4289	3.01132
KIAA1644	1.29023	2.55217	7.38012	3.58091	2.1878
TNFRSF12A	34.9335	60.0894	106.77	111.53	58.8285
PTPN5	0.965765	3.0176	5.27602	4.37871	2.03449
ABCA5	1.61939	1.86918	4.80044	3.58641	1.96387
CITED2	6.36589	11.7235	19.4227	16.7871	7.15921
TESC	2.39161	4.61308	5.21859	10.7087	4.84024
MANSC1	0.916941	1.22948	2.77506	2.05922	1.31466
TMEM108	5.94649	10.8537	22.6624	19.305	8.04977
PARP10	0.405102	1.20309	1.60773	1.42861	0.396261
EIF4E3	0.223498	0.619087	1.35334	0.874217	0.482847
PDGFA	11.596	20.5826	42.6899	35.5058	20.1418
CTSD	302.506	744.798	1260.48	1078.43	443.77
RCAN2	0.856432	2.29203	4.41863	2.89212	1.90249
CYP1B1	1.00599	6.42615	8.54891	6.99166	2.31231
TIMP2	23.1216	50.7315	101.438	85.8517	43.3204
SLC6A6	9.8413	13.3119	29.5488	22.5014	10.283
NIPAL3	1.05802	2.76595	4.82444	4.11227	1.87136
OLFML3	4.10839	10.2504	21.8808	16.3055	10.3105
S100A1	23.727	60.8677	100.538	92.4091	43.296
NECAB3	0.437751	0.491331	0.579698	0.542285	0.237181
ARHGAP24	1.47882	3.05122	5.19852	5.23823	1.73949
STON1	2.91386	5.36277	10.2899	9.42785	3.86912
ANKRD45	0.292427	0.89875	1.27809	1.10209	0.393919
SPSB1	4.8293	9.98349	20.7142	17.8396	11.0524
NPR2	3.38597	7.3493	11.0659	12.261	4.99208
PGF	1.22582	2.98972	3.87713	3.35042	1.33576
SYT5	0.167617	1.06925	1.6141	1.10108	0.387206
FGFR2	4.8938	5.3133	14.6219	11.0898	6.40298
TMEM86A	3.05477	9.92015	14.8074	14.3473	5.21199
LRP1B	0.198844	0.666404	1.32401	0.86676	0.43344
GABRB1	1.0051	1.78139	5.73004	3.75303	2.95723
SLC12A2	14.6094	13.4602	38.1136	30.808	15.3259
HYAL1	3.46498	5.39247	11.4235	7.92253	3.29806
CD5L	0.221706	6.08083	8.6612	3.48762	1.08332
HSPA1B	0.755999	1.18162	2.20965	1.91612	0.712925
SPI1	0.13179	3.43926	4.95493	2.03419	0.506483
GUCA1A	0.225175	0.558752	0.33561	0.355331	0.122329
MYL9	1.95659	5.05006	6.62801	8.26816	3.05363
TGM2	0.384662	2.16095	3.85623	2.24789	1.24328
PRKG1	1.85812	3.12841	8.5868	5.26874	3.46194
KLHDC8B	2.74504	3.66887	7.74436	6.75936	3.31801
QPRT	0.225312	0.943834	1.0523	1.15653	0.274314
SERTAD4	1.05948	1.52668	2.8987	3.55244	1.39354
RAI14	2.86217	4.67357	9.10235	8.83281	3.62725
BACE2	3.32445	6.40138	11.862	11.154	4.92124
CA5B	1.40506	1.35734	4.62826	3.82945	2.65541
KCNA6	1.89606	4.47958	9.88421	6.95434	3.46297
PLEC	1.91813	6.42245	11.6297	9.24853	4.62796
TNF	0	1.29607	1.72257	0.738095	0.150247
FAM210B	2.84259	5.54052	11.1374	8.34313	3.39266
TGFB3	2.3699	3.07096	5.99542	6.1957	2.28162
IL13RA1	1.07697	3.42867	5.77155	4.56831	2.00283
GHR	3.62514	5.01763	10.5761	10.1903	4.24538
TFPI	2.27973	5.08574	8.70736	7.20697	2.64328
LSP1	0.291888	1.48279	2.00974	1.67844	0.71269
VSTM2A	0.400713	0.689406	1.77912	1.52834	0.839405
PCDH8	0.415816	0.930186	1.3655	1.27085	0.343504
MPEG1	0.933133	15.5355	22.3715	11.8613	3.62404
MAOB	1.05216	1.80571	3.4037	3.53141	1.10846
CLVS1	0.240703	0.493083	1.11859	0.827001	0.483178
SLC20A1	28.59	42.3764	79.5818	80.0729	36.8982
MTMR7	0.398684	0.812267	1.99726	1.42048	0.798031
EMP1	15.9955	31.3099	51.5269	49.3905	19.5955
KLHDC7A	1.36958	2.56059	4.87856	5.16164	1.90923
SEMA3C	2.29411	2.24374	4.68445	5.90532	1.94471
MCOLN2	0.0483209	1.04043	1.43759	0.838119	0.317285
ISG15	0.480689	3.44715	2.85224	5.45647	0.643062
TMSB15B	1.94101	2.43638	3.4436	4.2358	9.38E-06
PDGFB	0.067223	1.15455	1.34459	0.838378	0.218449
SBSN	0.84277	1.48218	3.10805	1.69993	1.2764
SLC45A1	0.281213	0.558157	1.60843	1.02346	0.622449
CCDC8	1.45448	2.98074	4.51731	4.52629	1.71658
PDK4	1.44858	1.52947	3.21519	2.99036	0.992809
FADS3	2.49618	3.1931	7.55705	5.95251	2.71395
SULT4A1	0.372357	1.43267	2.33925	1.90729	0.761301
SPHK1	2.1101	5.17745	9.94559	7.71123	4.17599
ALX4	0.484409	1.26974	2.51203	1.6544	0.684911
MAP3K6	0.302378	1.01699	1.72352	1.2651	0.605542
SEZ6L2	0.103336	1.0363	1.77693	0.788842	0.381773
CRISPLD1	0.628055	1.28755	1.75956	1.47802	0.364575
FAS	3.08895	8.81153	12.5159	14.6458	5.3053
ATP1B1	34.9376	64.4785	128.9	98.3795	46.5624
CSTB	33.2374	65.8589	122.918	90.8654	37.6733
HLA-E	2.15533	6.42753	9.01197	9.5577	3.0805
CD72	0.108272	1.26546	1.58402	1.02115	0.325816
H6PD	2.51338	4.47421	8.80988	7.73225	3.37212
PLEK	0.5726	3.96498	6.09748	3.24635	1.01406
MEGF10	2.37611	4.69895	8.99875	7.87044	2.82648
CLSTN3	0.792106	2.24768	4.81796	2.20604	1.00053
SLC32A1	0.0566328	1.17183	1.94461	0.760822	0.303141
DYNC1I1	0.332597	0.852893	1.45045	1.08518	0.396963
PDE11A	0.29245	0.597754	1.63161	0.853226	0.766079
AMOTL2	2.76815	4.2457	9.33975	7.46397	3.11518
TUBA4A	4.45932	7.17986	17.646	12.7019	7.19648
OAF	7.3624	14.3715	26.4223	22.7897	9.63764
COL5A1	6.20463	23.9257	36.1311	31.3332	12.0029
ITGB5	22.0647	46.8243	83.0479	86.7718	35.6387
FLNC	1.62246	3.72611	6.12627	5.36209	1.81877
CXCL16	0.427198	3.3704	5.39456	2.76377	0.739219
BIRC3	0.543826	1.55163	2.60348	1.9584	0.59967
FXYD7	0.241387	0.864321	1.58435	1.08723	0.461263
NDRG2	25.4501	55.8626	119.743	93.3427	60.7136
PFKP	9.33722	12.6109	23.9799	20.4894	12.5219
RAB40B	0.512151	1.08599	1.75978	1.45379	0.556903
DCXR	18.4256	53.3346	88.2292	77.7706	33.975
CD40	0.628225	1.77831	2.59996	3.07144	1.04161
TLR2	0.305561	3.2506	5.2396	2.82911	0.953785
CRYM	2.12433	6.34535	12.4654	11.1043	7.06759
CA12	7.63928	5.84814	15.8104	14.4628	3.80774
CALHM2	0.260294	0.896532	1.23068	1.6091	0.61922
HSPA12A	0.411274	1.08342	1.86114	1.75343	0.742082
SAMD9L	0.229113	0.904287	1.39211	1.28968	0.471977
CD84	0.071524	2.61595	4.11124	1.8461	0.642827
FSTL1	24.6948	55.0417	106.718	98.3746	42.9032
CERS6	2.63276	3.4495	9.4563	7.3019	3.77853
PTPRT	1.69436	4.00448	8.73635	6.22939	2.9447
TRIM47	2.60831	8.73443	11.4517	11.087	3.89853
SVOP	2.159	11.2444	16.5455	15.2919	5.12332
HPGDS	0.0832137	0.91247	1.32178	0.869795	0.210862
RDH12	0.352803	0.281078	1.01365	0.727144	0.555362
PIK3R5	0.0971191	1.02778	1.31346	0.856343	0.27227
HLA-G	0.334665	1.10657	1.89302	1.10254	0.646599
GNG13	0.569443	0.173493	0.901323	1.31348	0.52139
TUBB4A	9.75536	24.239	64.2223	33.0795	17.7375
PPP1R3B	1.28061	1.34128	3.16556	2.35565	1.08304
ATP10D	1.54507	1.4994	4.42931	3.77196	1.75545
HLA-DMA	2.14043	3.92655	7.84008	6.67082	2.77
FMN1	0.272717	0.521134	1.22442	0.848786	0.364487
ADAMTSL4	0.21129	1.18569	1.4859	1.65794	0.62516
ARHGAP20	0.863005	1.14382	4.52192	2.33789	1.92311
SCX	2.40379	2.61356	5.76817	5.31165	3.53715
MGLL	3.94838	6.43919	15.8432	11.5465	6.93775
SH3BGR	0.366387	0.470185	0.70118	1.06348	0.243781
SDR42E1	0.517835	0.872446	1.69623	1.72993	0.909375
ALDH1A2	1.09267	10.7737	13.6834	13.3828	3.90789
RSPH1	1.53052	2.57951	4.54095	6.1324	2.4146
MAN1A1	4.16282	7.64662	14.0853	12.7993	4.37378
CTSB	66.229	180.589	329.731	261.701	102.357
PLTP	6.49758	24.5154	36.9953	37.1756	11.5966
FAM155A	1.16465	1.39639	4.21848	2.86921	1.59767
LRRC32	1.52602	3.85702	7.15176	6.10262	2.724
FOSL2	2.19042	3.98125	7.09613	5.90162	3.46908
SYNM	0.556814	1.1767	2.45092	1.97406	0.986726
PTPRE	1.45132	4.08047	9.37519	5.36527	2.39009
CD37	0.0373412	0.847382	0.96541	1.1296	0.34646
SSC5D	0.977866	3.52363	5.62566	5.70762	2.48925
MAN2B2	6.59137	14.8542	30.5517	26.994	12.7034
C1orf54	0.795957	3.45639	6.77449	3.78912	1.5743
COL11A1	6.97864	12.8587	29.627	22.4276	12.2095
TSPAN33	3.26447	2.7521	8.93069	7.83803	4.47195
VAV1	0.0190891	1.15427	1.53731	0.758716	0.160607
TF	83.8744	216.054	449.866	509.35	262.226
PKP2	1.43868	1.56856	2.90641	2.59235	1.0017
GNG11	12.5753	42.7623	68.0158	61.8437	23.5361
RSC1A1	1.12204	0.685214	1.75136	1.55472	0.428027
AHR	0.492333	0.747756	1.50288	1.78031	0.693442
KCNF1	0.336215	0.681851	1.15076	1.8556	1.00165
BDH2	1.47126	2.47733	3.99201	4.17245	1.44222
FES	0.0719903	1.01496	1.41033	0.990228	0.212581
COL4A1	19.2507	168.686	211.136	209.472	54.0851
ZBTB4	1.77912	3.10585	6.53095	5.8496	2.67045
PDGFRL	1.61903	4.22358	9.22551	8.31157	4.48523
SH2D3C	0.320677	1.37368	1.91931	1.83499	0.540442
SAMD5	0.434449	1.6091	3.13395	2.48778	1.10386
LINGO2	0.859167	0.773818	2.7321	1.83324	0.783927
CEBPD	3.86249	7.42788	11.3848	13.8443	4.54368
STEAP2	0.825432	1.39209	2.90761	2.66908	1.1402
SFN	0.289374	0.786295	1.81132	1.16607	0.60521
FAM71E1	1.11064	1.39044	2.2053	2.82572	1.01522
CLSTN2	0.451589	1.0807	2.57181	1.51725	0.735072
ZFR2	0.281369	0.539992	0.971798	1.11018	0.450599
CLTB	24.1077	35.8225	79.0906	75.1898	31.4288
CPM	0.374919	0.558523	1.43669	0.967275	0.326671
PDE8A	0.341793	1.16865	2.58817	1.18943	0.636155
COL6A1	2.41543	31.2914	42.0722	38.6336	12.1087
SAMD12	0.720419	2.71594	4.71274	4.55841	1.84907
ADAMTS8	0.310958	0.966498	1.6699	1.75476	0.642259
HSPB8	9.34227	25.167	42.8711	43.218	16.5397
SCARF2	0.973523	2.49087	3.52819	3.44914	1.02662
IGSF1	0.584614	0.483485	2.13357	1.2809	0.874094
IZUMO4	1.53511	1.93675	5.20479	4.50655	2.30334
HNMT	1.13704	1.53656	3.16955	3.03686	0.835022
